#TITLE                          ;KEY                ;SED2    ;SWMH
d_knights_templar               ;title              ;GRANDMASTER;GRANDMASTER
d_sura                          ;finnish            ;        ;Šur
d_sura                          ;karelian           ;        ;Šur
d_sura                          ;vepsian            ;        ;Šur
d_sura                          ;mari               ;        ;Šur
d_sura                          ;lappish            ;        ;Šur
d_sura                          ;ugricbaltic        ;        ;Šur
d_sura                          ;livonian           ;        ;Šur
d_sura                          ;komi               ;        ;Šur
d_sura                          ;khanty             ;        ;Šur
d_sura                          ;samoyed            ;        ;Šur
d_sura                          ;mordvin            ;        ;Šur
d_sura                          ;turkish            ;        ;Siri
d_sura                          ;turkmen            ;        ;Siri
d_sura                          ;oghuz              ;        ;Siri
d_sura                          ;mongol             ;        ;Siri
d_sura                          ;cuman              ;        ;Siri
d_sura                          ;pecheneg           ;        ;Siri
d_sura                          ;khazar             ;        ;Sär
d_sura                          ;bolghar            ;        ;Sär
d_sura                          ;avar               ;        ;Sär
d_sura                          ;karluk             ;        ;Siri
d_sura                          ;kasogi             ;        ;Siri
d_sura                          ;kirghiz            ;        ;Siri
d_sura                          ;uyghur             ;        ;Siri
d_sura                          ;bashkir            ;        ;Siri
c_chuvash                       ;finnish            ;        ;Šur
c_chuvash                       ;karelian           ;        ;Šur
c_chuvash                       ;vepsian            ;        ;Šur
c_chuvash                       ;mari               ;        ;Šur
c_chuvash                       ;lappish            ;        ;Šur
c_chuvash                       ;ugricbaltic        ;        ;Šur
c_chuvash                       ;livonian           ;        ;Šur
c_chuvash                       ;komi               ;        ;Šur
c_chuvash                       ;khanty             ;        ;Šur
c_chuvash                       ;samoyed            ;        ;Šur
c_chuvash                       ;mordvin            ;        ;Šur
c_chuvash                       ;turkish            ;        ;Siri
c_chuvash                       ;turkmen            ;        ;Siri
c_chuvash                       ;oghuz              ;        ;Siri
c_chuvash                       ;mongol             ;        ;Siri
c_chuvash                       ;cuman              ;        ;Siri
c_chuvash                       ;pecheneg           ;        ;Siri
c_chuvash                       ;khazar             ;        ;Sär
c_chuvash                       ;bolghar            ;        ;Sär
c_chuvash                       ;avar               ;        ;Sär
c_chuvash                       ;karluk             ;        ;Siri
c_chuvash                       ;kasogi             ;        ;Siri
c_chuvash                       ;kirghiz            ;        ;Siri
c_chuvash                       ;uyghur             ;        ;Siri
c_chuvash                       ;bashkir            ;        ;Siri
c_mountain_cheremisa            ;finnish            ;        ;Rator
c_mountain_cheremisa            ;karelian           ;        ;Rator
c_mountain_cheremisa            ;vepsian            ;        ;Rator
c_mountain_cheremisa            ;mari               ;        ;Rator
c_mountain_cheremisa            ;lappish            ;        ;Rator
c_mountain_cheremisa            ;ugricbaltic        ;        ;Rator
c_mountain_cheremisa            ;livonian           ;        ;Rator
c_mountain_cheremisa            ;komi               ;        ;Rator
c_mountain_cheremisa            ;khanty             ;        ;Rator
c_mountain_cheremisa            ;samoyed            ;        ;Rator
c_mountain_cheremisa            ;mordvin            ;        ;Rator
c_mountain_cheremisa            ;lettigallish       ;        ;Alatyris
c_mountain_cheremisa            ;lithuanian         ;        ;Alatyris
c_mountain_cheremisa            ;prussian           ;        ;Alatyris
c_mountain_cheremisa            ;khazar             ;        ;Ulatär
c_mountain_cheremisa            ;bolghar            ;        ;Ulatär
c_mountain_cheremisa            ;avar               ;        ;Ulatär
k_finland                       ;norse              ;        ;Finlandi
k_finland                       ;swedish            ;Österland;Österland
k_finland                       ;norwegian          ;        ;Finlandi
k_finland                       ;danish             ;Österland;Østærland
k_finland                       ;gothic             ;Österland;Österland
k_finland                       ;saxon              ;Kvenland;Cwenaland
k_finland                       ;anglonorse         ;        ;Finlandi
k_finland                       ;finnish            ;        ;Suomi
k_finland                       ;karelian           ;        ;Suomi
k_finland                       ;vepsian            ;        ;Suomi
k_finland                       ;mari               ;        ;Suomi
k_finland                       ;lappish            ;        ;Suomi
k_finland                       ;ugricbaltic        ;        ;Suomi
k_finland                       ;livonian           ;        ;Suomi
k_finland                       ;komi               ;        ;Suomi
k_finland                       ;khanty             ;        ;Suomi
k_finland                       ;samoyed            ;        ;Suomi
k_finland                       ;mordvin            ;        ;Suomi
k_finland                       ;lettigallish       ;        ;Suomi
k_finland                       ;lithuanian         ;        ;Suomi
k_finland                       ;prussian           ;        ;Suomi
d_finland                       ;norse              ;        ;Finlandi
d_finland                       ;swedish            ;Österland;Österland
d_finland                       ;norwegian          ;        ;Finlandi
d_finland                       ;danish             ;Österland;Østærland
d_finland                       ;gothic             ;Österland;Österland
d_finland                       ;anglonorse         ;        ;Finlandi
d_finland                       ;finnish            ;        ;Suomi
d_finland                       ;karelian           ;        ;Suomi
d_finland                       ;vepsian            ;        ;Suomi
d_finland                       ;mari               ;        ;Suomi
d_finland                       ;lappish            ;        ;Suomi
d_finland                       ;ugricbaltic        ;        ;Suomi
d_finland                       ;livonian           ;        ;Suomi
d_finland                       ;komi               ;        ;Suomi
d_finland                       ;khanty             ;        ;Suomi
d_finland                       ;samoyed            ;        ;Suomi
d_finland                       ;mordvin            ;        ;Suomi
d_finland                       ;lettigallish       ;        ;Suomi
d_finland                       ;lithuanian         ;        ;Suomi
d_finland                       ;prussian           ;        ;Suomi
c_finland                       ;finnish            ;        ;Suomi
c_finland                       ;karelian           ;        ;Suomi
c_finland                       ;vepsian            ;        ;Suomi
c_finland                       ;mari               ;        ;Suomi
c_finland                       ;lappish            ;        ;Suomi
c_finland                       ;ugricbaltic        ;        ;Suomi
c_finland                       ;livonian           ;        ;Suomi
c_finland                       ;komi               ;        ;Suomi
c_finland                       ;khanty             ;        ;Suomi
c_finland                       ;samoyed            ;        ;Suomi
c_finland                       ;mordvin            ;        ;Suomi
c_finland                       ;lettigallish       ;        ;Suomi
c_finland                       ;lithuanian         ;        ;Suomi
c_finland                       ;prussian           ;        ;Suomi
c_nyland                        ;finnish            ;        ;Uusimaa
c_nyland                        ;karelian           ;        ;Uusimaa
c_nyland                        ;vepsian            ;        ;Uusimaa
c_nyland                        ;mari               ;        ;Uusimaa
c_nyland                        ;lappish            ;        ;Uusimaa
c_nyland                        ;ugricbaltic        ;        ;Uusimaa
c_nyland                        ;livonian           ;        ;Uusimaa
c_nyland                        ;komi               ;        ;Uusimaa
c_nyland                        ;khanty             ;        ;Uusimaa
c_nyland                        ;samoyed            ;        ;Uusimaa
c_nyland                        ;mordvin            ;        ;Uusimaa
c_nyland                        ;lettigallish       ;        ;Uusimaa
c_nyland                        ;lithuanian         ;        ;Uusimaa
c_nyland                        ;prussian           ;        ;Uusimaa
c_tavasts                       ;finnish            ;        ;Häme
c_tavasts                       ;karelian           ;        ;Häme
c_tavasts                       ;vepsian            ;        ;Häme
c_tavasts                       ;mari               ;        ;Häme
c_tavasts                       ;lappish            ;        ;Häme
c_tavasts                       ;ugricbaltic        ;        ;Häme
c_tavasts                       ;livonian           ;        ;Häme
c_tavasts                       ;komi               ;        ;Häme
c_tavasts                       ;khanty             ;        ;Häme
c_tavasts                       ;samoyed            ;        ;Häme
c_tavasts                       ;mordvin            ;        ;Häme
c_tavasts                       ;lettigallish       ;        ;Häme
c_tavasts                       ;lithuanian         ;        ;Häme
c_tavasts                       ;prussian           ;        ;Häme
c_tavasts                       ;russian            ;        ;Yam
c_satakunta                     ;finnish            ;        ;Satakunta
c_satakunta                     ;karelian           ;        ;Satakunta
c_satakunta                     ;vepsian            ;        ;Satakunta
c_satakunta                     ;mari               ;        ;Satakunta
c_satakunta                     ;lappish            ;        ;Satakunta
c_satakunta                     ;ugricbaltic        ;        ;Satakunta
c_satakunta                     ;livonian           ;        ;Satakunta
c_satakunta                     ;komi               ;        ;Satakunta
c_satakunta                     ;khanty             ;        ;Satakunta
c_satakunta                     ;samoyed            ;        ;Satakunta
c_satakunta                     ;mordvin            ;        ;Satakunta
c_satakunta                     ;lettigallish       ;        ;Satakunta
c_satakunta                     ;lithuanian         ;        ;Satakunta
c_satakunta                     ;prussian           ;        ;Satakunta
c_savolaks                      ;finnish            ;        ;Savo
c_savolaks                      ;karelian           ;        ;Savo
c_savolaks                      ;vepsian            ;        ;Savo
c_savolaks                      ;mari               ;        ;Savo
c_savolaks                      ;lappish            ;        ;Savo
c_savolaks                      ;ugricbaltic        ;        ;Savo
c_savolaks                      ;livonian           ;        ;Savo
c_savolaks                      ;komi               ;        ;Savo
c_savolaks                      ;khanty             ;        ;Savo
c_savolaks                      ;samoyed            ;        ;Savo
c_savolaks                      ;mordvin            ;        ;Savo
c_savolaks                      ;lettigallish       ;        ;Savo
c_savolaks                      ;lithuanian         ;        ;Savo
c_savolaks                      ;prussian           ;        ;Savo
d_viipuri                       ;finnish            ;        ;Viipurii
d_viipuri                       ;karelian           ;        ;Viipurii
d_viipuri                       ;vepsian            ;        ;Viipurii
d_viipuri                       ;mari               ;        ;Viipurii
d_viipuri                       ;lappish            ;        ;Viipurii
d_viipuri                       ;ugricbaltic        ;        ;Viipurii
d_viipuri                       ;livonian           ;        ;Viipurii
d_viipuri                       ;komi               ;        ;Viipurii
d_viipuri                       ;khanty             ;        ;Viipurii
d_viipuri                       ;samoyed            ;        ;Viipurii
d_viipuri                       ;mordvin            ;        ;Viipurii
d_viipuri                       ;lettigallish       ;        ;Viipurii
d_viipuri                       ;lithuanian         ;        ;Viipurii
d_viipuri                       ;prussian           ;        ;Viipurii
d_viipuri                       ;russian            ;        ;Vyborg
c_kexholm                       ;finnish            ;        ;Käkisalmi
c_kexholm                       ;karelian           ;        ;Käkisalmi
c_kexholm                       ;vepsian            ;        ;Käkisalmi
c_kexholm                       ;mari               ;        ;Käkisalmi
c_kexholm                       ;lappish            ;        ;Käkisalmi
c_kexholm                       ;ugricbaltic        ;        ;Käkisalmi
c_kexholm                       ;livonian           ;        ;Käkisalmi
c_kexholm                       ;komi               ;        ;Käkisalmi
c_kexholm                       ;khanty             ;        ;Käkisalmi
c_kexholm                       ;samoyed            ;        ;Käkisalmi
c_kexholm                       ;mordvin            ;        ;Käkisalmi
c_kexholm                       ;lettigallish       ;        ;Käkisalmi
c_kexholm                       ;lithuanian         ;        ;Käkisalmi
c_kexholm                       ;prussian           ;        ;Käkisalmi
c_kexholm                       ;russian            ;        ;Korela
d_norrland                      ;norse              ;Kvenland;Kænlandi
d_norrland                      ;norwegian          ;Kvenland;Kænlandi
d_norrland                      ;saxon              ;Kvenland;Cwenaland
d_norrland                      ;finnish            ;        ;Norlanti
d_norrland                      ;karelian           ;        ;Norlanti
d_norrland                      ;vepsian            ;        ;Norlanti
d_norrland                      ;mari               ;        ;Norlanti
d_norrland                      ;lappish            ;        ;Norlanti
d_norrland                      ;ugricbaltic        ;        ;Norlanti
d_norrland                      ;livonian           ;        ;Norlanti
d_norrland                      ;komi               ;        ;Norlanti
d_norrland                      ;khanty             ;        ;Norlanti
d_norrland                      ;samoyed            ;        ;Norlanti
d_norrland                      ;mordvin            ;        ;Norlanti
d_norrland                      ;lettigallish       ;        ;Norlanti
d_norrland                      ;lithuanian         ;        ;Norlanti
d_norrland                      ;prussian           ;        ;Norlanti
c_vasterbotten                  ;finnish            ;        ;Norlanti
c_vasterbotten                  ;karelian           ;        ;Norlanti
c_vasterbotten                  ;vepsian            ;        ;Norlanti
c_vasterbotten                  ;mari               ;        ;Norlanti
c_vasterbotten                  ;lappish            ;        ;Norlanti
c_vasterbotten                  ;ugricbaltic        ;        ;Norlanti
c_vasterbotten                  ;livonian           ;        ;Norlanti
c_vasterbotten                  ;komi               ;        ;Norlanti
c_vasterbotten                  ;khanty             ;        ;Norlanti
c_vasterbotten                  ;samoyed            ;        ;Norlanti
c_vasterbotten                  ;mordvin            ;        ;Norlanti
c_vasterbotten                  ;lettigallish       ;        ;Norlanti
c_vasterbotten                  ;lithuanian         ;        ;Norlanti
c_vasterbotten                  ;prussian           ;        ;Norlanti
c_osterbotten                   ;finnish            ;        ;Pohjanmaa
c_osterbotten                   ;karelian           ;        ;Pohjanmaa
c_osterbotten                   ;vepsian            ;        ;Pohjanmaa
c_osterbotten                   ;mari               ;        ;Pohjanmaa
c_osterbotten                   ;lappish            ;        ;Pohjanmaa
c_osterbotten                   ;ugricbaltic        ;        ;Pohjanmaa
c_osterbotten                   ;livonian           ;        ;Pohjanmaa
c_osterbotten                   ;komi               ;        ;Pohjanmaa
c_osterbotten                   ;khanty             ;        ;Pohjanmaa
c_osterbotten                   ;samoyed            ;        ;Pohjanmaa
c_osterbotten                   ;mordvin            ;        ;Pohjanmaa
c_osterbotten                   ;lettigallish       ;        ;Pohjanmaa
c_osterbotten                   ;lithuanian         ;        ;Pohjanmaa
c_osterbotten                   ;prussian           ;        ;Pohjanmaa
c_kemi                          ;norse              ;        ;Kænlandi
c_kemi                          ;norwegian          ;        ;Kænlandi
c_kemi                          ;saxon              ;        ;Cwenaland
c_kemi                          ;finnish            ;        ;Kainuu
c_kemi                          ;karelian           ;        ;Kainuu
c_kemi                          ;vepsian            ;        ;Kainuu
c_kemi                          ;mari               ;        ;Kainuu
c_kemi                          ;lappish            ;        ;Kainuu
c_kemi                          ;ugricbaltic        ;        ;Kainuu
c_kemi                          ;livonian           ;        ;Kainuu
c_kemi                          ;komi               ;        ;Kainuu
c_kemi                          ;khanty             ;        ;Kainuu
c_kemi                          ;samoyed            ;        ;Kainuu
c_kemi                          ;mordvin            ;        ;Kainuu
c_kemi                          ;lettigallish       ;        ;Kainuu
c_kemi                          ;lithuanian         ;        ;Kainuu
c_kemi                          ;prussian           ;        ;Kainuu
d_karelia                       ;norse              ;        ;Kirialaland
d_karelia                       ;swedish            ;        ;Kirialaland
d_karelia                       ;norwegian          ;        ;Kirialaland
d_karelia                       ;danish             ;        ;Kirialaland
d_karelia                       ;gothic             ;        ;Kirialaland
d_karelia                       ;saxon              ;        ;Kirialaland
d_karelia                       ;anglonorse         ;        ;Kirialaland
k_perm                          ;lettigallish       ;        ;Didžioji Permé
k_perm                          ;lithuanian         ;        ;Didžioji Permé
k_perm                          ;prussian           ;        ;Didžioji Permé
k_perm                          ;russian            ;        ;Perm' Velikaya
k_perm                          ;pommeranian        ;        ;Wielki Perm
k_perm                          ;polish             ;        ;Wielki Perm
k_perm                          ;bohemian           ;        ;Velká Perm
k_perm                          ;moravian           ;        ;Velká Perm
k_perm                          ;karantanci         ;        ;Perm' Velikaya
k_perm                          ;croatian           ;        ;Perm' Velikaya
k_perm                          ;serbian            ;        ;Perm' Velikaya
k_perm                          ;bosnian            ;        ;Perm' Velikaya
k_perm                          ;bulgarian          ;        ;Perm' Velikaya
d_perm                          ;lettigallish       ;        ;Permé
d_perm                          ;lithuanian         ;        ;Permé
d_perm                          ;prussian           ;        ;Permé
d_perm                          ;russian            ;        ;Perm'
d_perm                          ;pommeranian        ;        ;Perm
d_perm                          ;polish             ;        ;Perm
d_perm                          ;bohemian           ;        ;Perm
d_perm                          ;moravian           ;        ;Perm
d_perm                          ;karantanci         ;        ;Perm
d_perm                          ;croatian           ;        ;Perm
d_perm                          ;serbian            ;        ;Perm
d_perm                          ;bosnian            ;        ;Perm
d_perm                          ;bulgarian          ;        ;Perm
c_perm                          ;khanty             ;        ;Pasar
c_perm                          ;russian            ;        ;Višera
c_perm                          ;pommeranian        ;        ;Višera
c_perm                          ;polish             ;        ;Višera
c_perm                          ;bohemian           ;        ;Višera
c_perm                          ;moravian           ;        ;Višera
c_perm                          ;karantanci         ;        ;Višera
c_perm                          ;croatian           ;        ;Višera
c_perm                          ;serbian            ;        ;Višera
c_perm                          ;bosnian            ;        ;Višera
c_perm                          ;bulgarian          ;        ;Višera
c_votyaki                       ;turkish            ;        ;Ij
c_votyaki                       ;turkmen            ;        ;Ij
c_votyaki                       ;oghuz              ;        ;Ij
c_votyaki                       ;mongol             ;        ;Ij
c_votyaki                       ;cuman              ;        ;Ij
c_votyaki                       ;pecheneg           ;        ;Ij
c_votyaki                       ;khazar             ;        ;Ij
c_votyaki                       ;bolghar            ;        ;Ij
c_votyaki                       ;avar               ;        ;Ij
c_votyaki                       ;karluk             ;        ;Ij
c_votyaki                       ;kasogi             ;        ;Ij
c_votyaki                       ;kirghiz            ;        ;Ij
c_votyaki                       ;uyghur             ;        ;Ij
c_votyaki                       ;bashkir            ;        ;Ij
c_votyaki                       ;russian            ;        ;Iž
c_votyaki                       ;pommeranian        ;        ;Iž
c_votyaki                       ;polish             ;        ;Iž
c_votyaki                       ;bohemian           ;        ;Iž
c_votyaki                       ;moravian           ;        ;Iž
c_votyaki                       ;karantanci         ;        ;Iž
c_votyaki                       ;croatian           ;        ;Iž
c_votyaki                       ;serbian            ;        ;Iž
c_votyaki                       ;bosnian            ;        ;Iž
c_votyaki                       ;bulgarian          ;        ;Iž
d_vyatka                        ;turkish            ;        ;Noqrat
d_vyatka                        ;turkmen            ;        ;Noqrat
d_vyatka                        ;oghuz              ;        ;Noqrat
d_vyatka                        ;mongol             ;        ;Noqrat
d_vyatka                        ;cuman              ;        ;Noqrat
d_vyatka                        ;pecheneg           ;        ;Noqrat
d_vyatka                        ;khazar             ;        ;Nukhrat
d_vyatka                        ;bolghar            ;        ;Nukhrat
d_vyatka                        ;avar               ;        ;Nukhrat
d_vyatka                        ;karluk             ;        ;Noqrat
d_vyatka                        ;kasogi             ;        ;Noqrat
d_vyatka                        ;kirghiz            ;        ;Noqrat
d_vyatka                        ;uyghur             ;        ;Noqrat
d_vyatka                        ;bashkir            ;        ;Noqrat
d_vyatka                        ;russian            ;        ;Vyatka
d_vyatka                        ;pommeranian        ;        ;Vyatka
d_vyatka                        ;polish             ;        ;Vyatka
d_vyatka                        ;bohemian           ;        ;Vyatka
d_vyatka                        ;moravian           ;        ;Vyatka
d_vyatka                        ;karantanci         ;        ;Vyatka
d_vyatka                        ;croatian           ;        ;Vyatka
d_vyatka                        ;serbian            ;        ;Vyatka
d_vyatka                        ;bosnian            ;        ;Vyatka
d_vyatka                        ;bulgarian          ;        ;Vyatka
c_hlynov                        ;turkish            ;        ;Noqrat
c_hlynov                        ;turkmen            ;        ;Noqrat
c_hlynov                        ;oghuz              ;        ;Noqrat
c_hlynov                        ;mongol             ;        ;Noqrat
c_hlynov                        ;cuman              ;        ;Noqrat
c_hlynov                        ;pecheneg           ;        ;Noqrat
c_hlynov                        ;khazar             ;        ;Nukhrat
c_hlynov                        ;bolghar            ;        ;Nukhrat
c_hlynov                        ;avar               ;        ;Nukhrat
c_hlynov                        ;karluk             ;        ;Noqrat
c_hlynov                        ;kasogi             ;        ;Noqrat
c_hlynov                        ;kirghiz            ;        ;Noqrat
c_hlynov                        ;uyghur             ;        ;Noqrat
c_hlynov                        ;bashkir            ;        ;Noqrat
c_hlynov                        ;russian            ;        ;Vyatka
c_hlynov                        ;pommeranian        ;        ;Vyatka
c_hlynov                        ;polish             ;        ;Vyatka
c_hlynov                        ;bohemian           ;        ;Vyatka
c_hlynov                        ;moravian           ;        ;Vyatka
c_hlynov                        ;karantanci         ;        ;Vyatka
c_hlynov                        ;croatian           ;        ;Vyatka
c_hlynov                        ;serbian            ;        ;Vyatka
c_hlynov                        ;bosnian            ;        ;Vyatka
c_hlynov                        ;bulgarian          ;        ;Vyatka
c_merya                         ;turkish            ;        ;Shushma
c_merya                         ;turkmen            ;        ;Shushma
c_merya                         ;oghuz              ;        ;Shushma
c_merya                         ;mongol             ;        ;Shushma
c_merya                         ;cuman              ;        ;Shushma
c_merya                         ;pecheneg           ;        ;Shushma
c_merya                         ;khazar             ;        ;Shushma
c_merya                         ;bolghar            ;        ;Shushma
c_merya                         ;avar               ;        ;Shushma
c_merya                         ;karluk             ;        ;Shushma
c_merya                         ;kasogi             ;        ;Shushma
c_merya                         ;kirghiz            ;        ;Shushma
c_merya                         ;uyghur             ;        ;Shushma
c_merya                         ;bashkir            ;        ;Shushma
c_grassland_cheremisa           ;russian            ;        ;Vetluga
c_grassland_cheremisa           ;pommeranian        ;        ;Vetluga
c_grassland_cheremisa           ;polish             ;        ;Vetluga
c_grassland_cheremisa           ;bohemian           ;        ;Vetluga
c_grassland_cheremisa           ;moravian           ;        ;Vetluga
c_grassland_cheremisa           ;karantanci         ;        ;Vetluga
c_grassland_cheremisa           ;croatian           ;        ;Vetluga
c_grassland_cheremisa           ;serbian            ;        ;Vetluga
c_grassland_cheremisa           ;bosnian            ;        ;Vetluga
c_grassland_cheremisa           ;bulgarian          ;        ;Vetluga
c_kokshaga                      ;turkish            ;        ;Kaksha
c_kokshaga                      ;turkmen            ;        ;Kaksha
c_kokshaga                      ;oghuz              ;        ;Kaksha
c_kokshaga                      ;mongol             ;        ;Kaksha
c_kokshaga                      ;cuman              ;        ;Kaksha
c_kokshaga                      ;pecheneg           ;        ;Kaksha
c_kokshaga                      ;khazar             ;        ;Kaksha
c_kokshaga                      ;bolghar            ;        ;Kaksha
c_kokshaga                      ;avar               ;        ;Kaksha
c_kokshaga                      ;karluk             ;        ;Kaksha
c_kokshaga                      ;kasogi             ;        ;Kaksha
c_kokshaga                      ;kirghiz            ;        ;Kaksha
c_kokshaga                      ;uyghur             ;        ;Kaksha
c_kokshaga                      ;bashkir            ;        ;Kaksha
c_kokshaga                      ;russian            ;        ;Kokšaga
c_kokshaga                      ;pommeranian        ;        ;Kokšaga
c_kokshaga                      ;polish             ;        ;Kokšaga
c_kokshaga                      ;bohemian           ;        ;Kokšaga
c_kokshaga                      ;moravian           ;        ;Kokšaga
c_kokshaga                      ;karantanci         ;        ;Kokšaga
c_kokshaga                      ;croatian           ;        ;Kokšaga
c_kokshaga                      ;serbian            ;        ;Kokšaga
c_kokshaga                      ;bosnian            ;        ;Kokšaga
c_kokshaga                      ;bulgarian          ;        ;Kokšaga
d_pelym                         ;russian            ;        ;Pelym
d_pelym                         ;pommeranian        ;        ;Pelym
d_pelym                         ;polish             ;        ;Pelym
d_pelym                         ;bohemian           ;        ;Pelym
d_pelym                         ;moravian           ;        ;Pelym
d_pelym                         ;karantanci         ;        ;Pelym
d_pelym                         ;croatian           ;        ;Pelym
d_pelym                         ;serbian            ;        ;Pelym
d_pelym                         ;bosnian            ;        ;Pelym
d_pelym                         ;bulgarian          ;        ;Pelym
c_mansia                        ;russian            ;        ;Pelym
c_mansia                        ;pommeranian        ;        ;Pelym
c_mansia                        ;polish             ;        ;Pelym
c_mansia                        ;bohemian           ;        ;Pelym
c_mansia                        ;moravian           ;        ;Pelym
c_mansia                        ;karantanci         ;        ;Pelym
c_mansia                        ;croatian           ;        ;Pelym
c_mansia                        ;serbian            ;        ;Pelym
c_mansia                        ;bosnian            ;        ;Pelym
c_mansia                        ;bulgarian          ;        ;Pelym
c_ural                          ;turkish            ;        ;Çusovaya
c_ural                          ;turkmen            ;        ;Çusovaya
c_ural                          ;oghuz              ;        ;Çusovaya
c_ural                          ;mongol             ;        ;Çusovaya
c_ural                          ;cuman              ;        ;Çusovaya
c_ural                          ;pecheneg           ;        ;Çusovaya
c_ural                          ;khazar             ;        ;Çusovaya
c_ural                          ;bolghar            ;        ;Çusovaya
c_ural                          ;avar               ;        ;Çusovaya
c_ural                          ;karluk             ;        ;Çusovaya
c_ural                          ;kasogi             ;        ;Çusovaya
c_ural                          ;kirghiz            ;        ;Çusovaya
c_ural                          ;uyghur             ;        ;Çusovaya
c_ural                          ;bashkir            ;        ;Çusovaya
d_perm_vychegda                 ;turkish            ;        ;Viçegda
d_perm_vychegda                 ;turkmen            ;        ;Viçegda
d_perm_vychegda                 ;oghuz              ;        ;Viçegda
d_perm_vychegda                 ;mongol             ;        ;Viçegda
d_perm_vychegda                 ;cuman              ;        ;Viçegda
d_perm_vychegda                 ;pecheneg           ;        ;Viçegda
d_perm_vychegda                 ;khazar             ;        ;Viçegda
d_perm_vychegda                 ;bolghar            ;        ;Viçegda
d_perm_vychegda                 ;avar               ;        ;Viçegda
d_perm_vychegda                 ;karluk             ;        ;Viçegda
d_perm_vychegda                 ;kasogi             ;        ;Viçegda
d_perm_vychegda                 ;kirghiz            ;        ;Viçegda
d_perm_vychegda                 ;uyghur             ;        ;Viçegda
d_perm_vychegda                 ;bashkir            ;        ;Viçegda
d_perm_vychegda                 ;russian            ;        ;Vychegda
d_perm_vychegda                 ;pommeranian        ;        ;Vychegda
d_perm_vychegda                 ;polish             ;        ;Vychegda
d_perm_vychegda                 ;bohemian           ;        ;Vychegda
d_perm_vychegda                 ;moravian           ;        ;Vychegda
d_perm_vychegda                 ;karantanci         ;        ;Vychegda
d_perm_vychegda                 ;croatian           ;        ;Vychegda
d_perm_vychegda                 ;serbian            ;        ;Vychegda
d_perm_vychegda                 ;bosnian            ;        ;Vychegda
d_perm_vychegda                 ;bulgarian          ;        ;Vychegda
c_syrj                          ;russian            ;        ;Vym
c_syrj                          ;pommeranian        ;        ;Vym
c_syrj                          ;polish             ;        ;Vym
c_syrj                          ;bohemian           ;        ;Vym
c_syrj                          ;moravian           ;        ;Vym
c_syrj                          ;karantanci         ;        ;Vym
c_syrj                          ;croatian           ;        ;Vym
c_syrj                          ;serbian            ;        ;Vym
c_syrj                          ;bosnian            ;        ;Vym
c_syrj                          ;bulgarian          ;        ;Vym
c_zyriane                       ;turkish            ;        ;Viçegda
c_zyriane                       ;turkmen            ;        ;Viçegda
c_zyriane                       ;oghuz              ;        ;Viçegda
c_zyriane                       ;mongol             ;        ;Viçegda
c_zyriane                       ;cuman              ;        ;Viçegda
c_zyriane                       ;pecheneg           ;        ;Viçegda
c_zyriane                       ;khazar             ;        ;Viçegda
c_zyriane                       ;bolghar            ;        ;Viçegda
c_zyriane                       ;avar               ;        ;Viçegda
c_zyriane                       ;karluk             ;        ;Viçegda
c_zyriane                       ;kasogi             ;        ;Viçegda
c_zyriane                       ;kirghiz            ;        ;Viçegda
c_zyriane                       ;uyghur             ;        ;Viçegda
c_zyriane                       ;bashkir            ;        ;Viçegda
c_zyriane                       ;russian            ;        ;Vychegda
c_zyriane                       ;pommeranian        ;        ;Vychegda
c_zyriane                       ;polish             ;        ;Vychegda
c_zyriane                       ;bohemian           ;        ;Vychegda
c_zyriane                       ;moravian           ;        ;Vychegda
c_zyriane                       ;karantanci         ;        ;Vychegda
c_zyriane                       ;croatian           ;        ;Vychegda
c_zyriane                       ;serbian            ;        ;Vychegda
c_zyriane                       ;bosnian            ;        ;Vychegda
c_zyriane                       ;bulgarian          ;        ;Vychegda
k_bjarmia                       ;norse              ;        ;Bjarmalandi
k_bjarmia                       ;swedish            ;        ;Bjarmaland
k_bjarmia                       ;norwegian          ;        ;Bjarmaland
k_bjarmia                       ;danish             ;        ;Bjarmaland
k_bjarmia                       ;icelandic          ;        ;Bjarmaland
k_bjarmia                       ;gothic             ;        ;Bjarmaland
k_bjarmia                       ;saxon              ;        ;Beormaland
k_bjarmia                       ;anglonorse         ;        ;Bjarmaland
k_bjarmia                       ;norsegaelic        ;        ;Bjarmaland
k_bjarmia                       ;lappish            ;Tšuudmi ;Tšuudmi
k_bjarmia                       ;lettigallish       ;        ;Vepsija
k_bjarmia                       ;lithuanian         ;        ;Vepsija
k_bjarmia                       ;prussian           ;        ;Vepsija
k_bjarmia                       ;russian            ;        ;Zavoloch'ye
k_bjarmia                       ;pommeranian        ;        ;Zavolochia
k_bjarmia                       ;polish             ;        ;Zavolochia
k_bjarmia                       ;bohemian           ;        ;Zavolochia
k_bjarmia                       ;moravian           ;        ;Zavolochia
k_bjarmia                       ;karantanci         ;        ;Zavolochia
k_bjarmia                       ;croatian           ;        ;Zavolochia
k_bjarmia                       ;serbian            ;        ;Zavolochia
k_bjarmia                       ;bosnian            ;        ;Zavolochia
k_bjarmia                       ;bulgarian          ;        ;Zavolochia
d_bjarmia                       ;finnish            ;        ;Viena
d_bjarmia                       ;karelian           ;        ;Viena
d_bjarmia                       ;vepsian            ;        ;Viena
d_bjarmia                       ;lappish            ;        ;Viena
d_bjarmia                       ;ugricbaltic        ;        ;Viena
