#CODE                                          ;SED     ;SWMH;OTHER;VANILLA
d_knights_santiago_adj                         ;Santiago;;;Santiago
d_knights_calatrava                            ;Order of Calatrava;;;Knights of Calatrava
d_knights_calatrava_adj                        ;Calatrava;;;Calatrava
temple_barony_druze                            ;Khalwa  ;;;Khalwat
temple_barony_yazidi                           ;Temple  ;;;Temple
d_fraticelli                                   ;Fraticelli Papacy;;;The Fraticelli Papacy
d_fraticelli_adj                               ;Fraticelli Papal;;;Fraticelli Papal
d_iconoclast                                   ;Iconoclast Patriarchate;;;The Iconoclast Patriarchate
d_iconoclast_adj                               ;Iconoclast Patriarchal;;;Iconoclast Patriarchal
d_yazidi                                       ;Yazidi Sheikhdom;;;The Yazidi Sheikhdom
d_yazidi_adj                                   ;Yazidi  ;;;Yazidi
d_ibadi                                        ;Ibadi Caliphate;;;The Ibadi Caliphate
d_ibadi_adj                                    ;Ibadi Caliphal;;;Ibadi Caliphal
d_hurufi                                       ;Hurufi Skeikhdom;;;The Hurufi Skeikhdom
d_hurufi_adj                                   ;Hurufi  ;;;Hurufi
israelite                                      ;Israelite;;;Israelite
#v2_00b.csv;;;;
#v2_01.csv;;;;
#v2_02.csv;;;;
RETTYPE_CUL_JEWISH                             ;Bar Kochba Guards;;;Bar Kochba Guards
#v2_10.csv;;;;
hindu                                          ;Hindu   ;;;Hindu
buddhist                                       ;Buddhist;;;Buddhist
jain                                           ;Jain    ;;;Jain
baloch                                         ;Baloch  ;;;Baloch
indo_aryan_group                               ;Indo-Aryan;;;Indo-Aryan
dravidian_group                                ;Dravidian;;;Dravidian
bengali                                        ;Bengali ;;;Bengali
hindustani                                     ;Hindustani;;;Hindustani
sindhi                                         ;Sindhi  ;;;Sindhi
marathi                                        ;Marathi ;;;Marathi
sinhala                                        ;Sinhalese;;;Sinhala
telugu                                         ;Telugu  ;;;Telugu
kannada                                        ;Kannada ;;;Kannada
tamil                                          ;Tamil   ;;;Tamil
gujurati                                       ;Gujarati;;;Gujarati
panjabi                                        ;Punjabi ;;;Panjabi
rajput                                         ;Rajput  ;;;Rajput
oriya                                          ;Oriya   ;;;Oriya
assamese                                       ;Assamese;;;Assamese
d_followers_arjuna                             ;Followers of Arjuna;;;Followers of Arjuna
d_followers_arjuna_adj                         ;Arjuna  ;;;Arjuna
d_ashokas_chosen                               ;Chosen of Ashoka;;;Chosen of Ashoka
d_ashokas_chosen_adj                           ;Ashoka  ;;;Ashoka
d_bulls_rishabha                               ;Bulls of Rishabha;;;Bulls of Rishabha
d_bulls_rishabha_adj                           ;Rishabha;;;Rishabha
job_spiritual_indian_group                     ;Upadhyay;;;Upadhyaya
title_master_of_the_royal_elephants            ;Master of the Royal Elephants;;;Master of the Royal Elephants
title_master_of_the_royal_elephants_desc       ;Great monarchs often employ units of war elephants in their army to great effect. But aside from that, the elephant also has great value as a symbol of stability, strength and perserverance. All this makes it very important to keep the ruler’s elephants in good health, and the position of Master of the Royal Elephants is a correspondingly prestigious one.;;;Great monarchs often employ units of war elephants in their army to great effect. But aside from that, the elephant also has great value as a symbol of stability, strength and perserverance. All this makes it very important to keep the ruler's elephants in good health, and the position of Master of the Royal Elephants is a correspondingly prestigious one.
title_royal_builder                            ;Royal Builder;;;Royal Builder
title_royal_builder_desc                       ;Powerful rulers will always be expanding their palaces and building new ones. The position of Royal Builder holds much prestige, though the holder need not actually have any architectural or engineering skills. It’s usually someone else doing the real work.;;;Powerful rulers will always be expanding their palaces and building new ones. The position of Royal Builder holds much prestige, though the holder need not actually have any architectural or engineering skills. It's usually someone else doing the real work.
title_court_poet_india                         ;Court Poet;;;Court Poet
title_court_poet_india_desc                    ;Poetry is an art much respected in Indian culture, and thus the Court Poet has always been a position of prestige.;;;Poetry is an art much respected in Indian culture, and thus the Court Poet has always been a position of prestige.
ca_culture_indian_1                            ;War Elephant Pens;;;War Elephant Pens
ca_culture_indian_2                            ;War Elephant Pens;;;War Elephant Pens
ca_culture_indian_3                            ;War Elephant Pens;;;War Elephant Pens
ca_culture_indian_4                            ;War Elephant Pens;;;War Elephant Pens
ca_culture_indian_1_desc                       ;This is where the fearsome war elephants are bred and trained.;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_2_desc                       ;This is where the fearsome war elephants are bred and trained.;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_3_desc                       ;This is where the fearsome war elephants are bred and trained.;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_4_desc                       ;This is where the fearsome war elephants are bred and trained.;;;This is where the fearsome war elephants are bred and trained.
RETTYPE_CUL_INDIAN                             ;Steel Bow Infantry;;;Steel Bow Infantry
paulician                                      ;Paulician;;;Paulician
d_paulician                                    ;Paulician Patriarchate;;;The Paulician Patriarchate
d_paulician_adj                                ;Paulician;;;Paulician
messalian                                      ;Messalian;;;Messalian
d_saint_addai                                  ;Order of Saint Addai;;;Order of Saint Addai
d_saint_addai_adj                              ;Addai   ;;;Addaian
emperor_dravidian_group                        ;Emperor ;;;Samrat
emperor_female_dravidian_group                 ;Empress ;;;Samrajni
king_dravidian_group                           ;Maharaja;;;Maharaja
king_female_dravidian_group                    ;Maharani;;;Maharani
duke_dravidian_group                           ;Raja    ;;;Raja
duke_female_dravidian_group                    ;Rani    ;;;Rani
count_dravidian_group                          ;Thakur  ;;;Thakur
count_female_dravidian_group                   ;Thakurani;;;Thakurani
baron_dravidian_group                          ;Damapati;;;Damapati
baron_female_dravidian_group                   ;Damapatni;;;Damapatni
duchy_dravidian_group                          ;Raj     ;;;Raj
county_dravidian_group                         ;Thikana ;;;Thikana
barony_dravidian_group                         ;Dama    ;;;Dama
duchy_of_dravidian_group                       ;Raj of  ;;;Raj of
county_of_dravidian_group                      ;Thikana of;;;Thikana of
barony_of_dravidian_group                      ;Dama of ;;;Dama of
emperor_indo_aryan_group                       ;Emperor ;;;Samrat
emperor_female_indo_aryan_group                ;Empress ;;;Samrajni
king_indo_aryan_group                          ;Maharaja;;;Maharaja
king_female_indo_aryan_group                   ;Maharani;;;Maharani
duke_indo_aryan_group                          ;Raja    ;;;Raja
duke_female_indo_aryan_group                   ;Rani    ;;;Rani
count_indo_aryan_group                         ;Thakur  ;;;Thakur
count_female_indo_aryan_group                  ;Thakurani;;;Thakurani
baron_indo_aryan_group                         ;Damapati;;;Damapati
baron_female_indo_aryan_group                  ;Damapatni;;;Damapatni
title_prince_indo_aryan_group                  ;Rajkumar;;;Rajkumar
title_prince_female_indo_aryan_group           ;Rajkumari;;;Rajkumari
duchy_indo_aryan_group                         ;Raj     ;;;Raj
county_indo_aryan_group                        ;Thikana ;;;Thikana
barony_indo_aryan_group                        ;Dama    ;;;Dama
duchy_of_indo_aryan_group                      ;Raj of  ;;;Raj of
county_of_indo_aryan_group                     ;Thikana of;;;Thikana of
barony_of_indo_aryan_group                     ;Dama of ;;;Dama of
temple_kingdom_of_hindu                        ;Temple of;;;Temple of
temple_kingdom_of_buddhist                     ;Monastery of;;;Monastery of
temple_kingdom_of_jain                         ;Monastery of;;;Monastery of
temple_duchy_of_hindu                          ;Temple of;;;Temple of
temple_duchy_of_buddhist                       ;Monastery of;;;Monastery of
temple_duchy_of_jain                           ;Monastery of;;;Monastery of
temple_county_of_hindu                         ;Temple of;;;Temple of
temple_county_of_buddhist                      ;Monastery of;;;Monastery of
temple_county_of_jain                          ;Monastery of;;;Monastery of
temple_county_of_indian_group                  ;Theocracy of;;;Theocracy of
temple_duchy_of_indian_group                   ;Theocracy of;;;Theocracy of
temple_kingdom_of_indian_group                 ;Theocracy of;;;Theocracy of
temple_baron_hindu                             ;Pujari  ;;;Pujari
temple_baron_buddhist                          ;Bhikkhu ;;;Bhikkhu
temple_baron_jain                              ;Monk    ;;;Nirgrantha
temple_count_hindu                             ;Pujari  ;;;Pujari
temple_count_buddhist                          ;Bhikkhu ;;;Bhikkhu
temple_count_jain                              ;Monk    ;;;Nirgrantha
temple_duke_hindu                              ;Pujari  ;;;Pujari
temple_duke_buddhist                           ;Bhikkhu ;;;Bhikkhu
temple_duke_jain                               ;Monk    ;;;Nirgrantha
temple_king_hindu                              ;Pujari  ;;;Pujari
temple_king_buddhist                           ;Bhikkhu ;;;Bhikkhu
temple_king_jain                               ;Monk    ;;;Nirgrantha
title_guru                                     ;Court Guru;;;Court Guru
title_guru_desc                                ;A guru is a wise master or teacher, one who imparts wisdom, usually by giving oral instruction and advice. Having a respected guru residing at your court can be useful, giving you access to sage advice.;;;A guru is a wise master or teacher, one who imparts wisdom, usually by giving oral instruction and advice. Having a respected guru residing at your court can be useful, giving you access to sage advice.
#v2_10b.csv;;;;
e_india                                        ;India   ;;;India
d_tamil_band                                   ;Tamil Band;;;Tamil Band
d_tamil_band_adj                               ;Tamil   ;;;Tamil
d_marathi_company                              ;Marathi Company;;;Marathi Company
d_marathi_company_adj                          ;Marathi ;;;Marathi
d_marathi_band                                 ;Marathi Band;;;Marathi Band
d_marathi_band_adj                             ;Marathi ;;;Marathi
d_bengal_company                               ;Bengal Company;;;Bengal Company
d_bengal_company_adj                           ;Bengal  ;;;Bengal
d_bengal_band                                  ;Bengal Band;;;Bengal Band
d_bengal_band_adj                              ;Bengal  ;;;Bengal
d_rajput_company                               ;Rajput Company;;;Rajput Company
d_rajput_company_adj                           ;Rajput  ;;;Rajput
d_rajput_band                                  ;Rajput Band;;;Rajput Band
d_rajput_band_adj                              ;Rajput  ;;;Rajput
temple_barony_of_hindu                         ;Temple of;;;Mandir of
temple_barony_of_buddhist                      ;Vihara of;;;Vihara of
temple_barony_of_jain                          ;Temple of;;;Derasar of
#v2_10c.csv;;;;
#v2_10d.csv;;;;
#v2_11.csv;;;;
temple_baron_west_african_pagan                ;Priest  ;;;Priest
temple_baron_west_african_pagan_reformed       ;Priest  ;;;Priest
temple_baron_female_west_african_pagan         ;Priestess;;;Priestess
temple_baron_female_west_african_pagan_reformed;Priestess;;;Priestess
#v2_13.csv;;;;
#v2_14.csv;;;;
#v2_15.csv;;;;
temple_baron_jewish                            ;Rabbi   ;;;Rabbi
temple_baron_samaritan                         ;Rabbi   ;;;Rabbi
temple_baron_karaite                           ;Rabbi   ;;;Rabbi
temple_baron_slavic_pagan                      ;Shaman  ;;;Shaman
temple_baron_slavic_pagan_reformed             ;Shaman  ;;;Shaman
temple_baron_baltic_pagan                      ;Shaman  ;;;Shaman
temple_baron_baltic_pagan_reformed             ;Shaman  ;;;Shaman
temple_baron_aztec                             ;Shaman  ;;;Shaman
temple_baron_aztec_reformed                    ;Shaman  ;;;Shaman
temple_baron_mazdaki                           ;Verethragna;;;Vahram
#v2_20.csv;;;;
e_germany                                      ;Germania;;;Germania
e_germany_adj                                  ;German  ;;;German
old_saxon                                      ;Saxon   ;;;Saxon
lombard                                        ;Langobard;;;Lombard
visigothic                                     ;Visigothic;;;Visigothic
suebi                                          ;Suebian ;;;Suebi
ilmenian                                       ;Ilmen Slavic;;;Ilmenian
severian                                       ;Severian;;;Severian
volhynian                                      ;Volhynian;;;Volhynian
k_lombardy                                     ;Lombards;;;Lombardy
k_lombardy_adj                                 ;Lombard ;;;Lombard
k_avaria                                       ;Avars   ;;;Avaria
k_avaria_adj                                   ;Avar    ;;;Avarian
KINGDOM_PANNONIA                               ;Pannonia;;;Pannonia
KINGDOM_PANNONIA_ADJ                           ;Pannonian;;;Pannonian
count_pictish                                  ;Earl    ;;;Earl
c_chandax_adj_greek                            ;Gortynian;;;Gortynian
ERA_CHAR_INFO_163112                           ;Halfdan was born the son of legendary Viking Ragnar Lodbrok. He made several successful expeditions, journeying primarily to England, and later was one of the leaders of the Great Heathen Army of 865. Halfdan managed to build a large realm for himself in England, including areas as far south as London, but later ran into trouble with his peers and was expelled from the realm. He then sought out new adventures and eventually died as a Viking on another bold expedition.;;;Halfdan Whiteshirt was born the son of legendary Viking Ragnar Lodbrok. He made several successful expeditions, journeying primarily to England, and later was one of the leaders of the Great Heathen Army of 865. Halfdan managed to build a large realm for himself in England, including areas as far south as London, but later ran into trouble with his peers and was expelled from the realm. He then sought out new adventures and eventually died as a Viking on another bold expedition.
ERA_CHAR_INFO_40605                            ;Rurik was a viking of Swedish origin who took advantage of the internal struggles of the tribes around Ladoga to conquer and establish a strong Norse realm in the east. His successors expanded their influence and eventually ruled as far south as Kiev, and the dynasty soon also adopted the Slavic language and customs (as Viking settlers often did). The descendants of Rurik would eventually become the first Tsars of Russia.;;;Rurik was a viking of Swedish origin who took advantage of the internal struggles of the tribes around Ladoga to conquer and establish a strong Norse realm in the east. His successors expanded their influence and eventually ruled as far south as Kiev, and the dynasty soon also adopted the Slavic language and customs (as Viking settlers often did). The descendants of Rurik would eventually become the first Tsars of Russia.
ERA_CHAR_INFO_90107                            ;After making peace with his brothers with the Treaty of Verdun, Louis ruled over East Francia and Bavaria, lands that he had already administrated before his father’s death. After this, he was locked in constant struggles to expand his power in Francia, sometimes allying with his brother Charles the Bald and sometimes fighting him. He was also engaged with suppressing rebellions in Saxony and fighting wars on the Moravian border. He was a great sponsor of the church, cooperating in the suppression of pagan subjects, and Germany started to develop its own identity as a kingdom during his reign.;;;After making peace with his brothers at the Treaty of Verdun, Ludwig ruled over East Francia and Bavaria, lands that he had already administrated before his father's death. After this, he was locked in constant struggles to expand his power in the Frankish Empire, sometimes allying with his brother Charles the Bald and sometimes fighting him. He was also engaged with suppressing rebellions in Saxony and fighting wars on the Moravian border. He was a great sponsor of the church, using it as a means to suppress pagan subjects, and Germany started to develop its own identity as a kingdom during his reign.
ERA_CHAR_INFO_1700                             ;Basil the Macedonian was born to simple peasant parents in Macedonia. After a tumultuous early life, he eventually entered the service of relatives of the imperial house. With time, he became a friend and confidant of Emperor Michael. Using his position to advance his interests, he soon became co-emperor and eventually murdered Michael to become sole emperor. Once in power, he developed a reputation for efficiency and dedication to the empire. He restored good relations with the Pope and strengthened the eastern frontier in spite of hard-fought wars with the Paulicians and the Arabs.;;;Basil the Macedonian was born to simple peasant parents in Macedonia. After a tumultuous early life, he eventually entered the service of relatives of the imperial house. With time, he became a friend and confidant of Emperor Michael. Using his position to advance his interests, he soon became co-emperor and eventually murdered Michael to become sole emperor. Once in power, he developed a reputation for efficiency and dedication to the empire. He restored good relations with the Pope and strengthened the eastern frontier in spite of hard-fought wars with the Paulicians and the Arabs.
ERA_CHAR_INFO_34014                            ;Al-Mu‘tazz became caliph in 866, at only 19 years of age, in a situation where the Abbasid Empire was rife with power struggles between different factions. After a very bloody period of dealing with his various enemies he looked like he was coming out on top, but by then his coffers were empty and a rebellion among the soldiers turned his fortunes around. In the end he was taken prisoner, beaten and locked in a room to starve to death. He was 24 years old when he died.;;;Al-Mu'tazz became Caliph in 866, at only 19 years of age, in a situation where the Abbasid Empire was rife with power struggles between different factions. After a very bloody period of dealing with his various enemies he looked like he was coming out on top, but by then his coffers were empty and a rebellion among the soldiers turned his fortunes around. In the end he was taken prisoner, beaten and locked in a room to starve to death. He was 24 years old when he died.
ERA_CHAR_INFO_140                              ;William the Conqueror, a descendant of the Viking chief Rollo, became duke of Normandy at a very young age, a situation compounded by the fact that he was also a bastard. Early on he was constantly being used as a pawn by rival factions in the duchy, with a succession of his guardians being murdered. Once he reached adulthood, he faced years of warfare in order to take full control over his duchy, eventually emerging victorious. In 1066 he successfully invaded England to press a claim on the English throne. He spent the remainder of his reign consolidating and reforming his new kingdom in the face of sometimes fierce opposition.;;;William the Conqueror, a descendant of the Viking chief Rollo, became duke of Normandy at a very young age, a situation compounded by the fact that he was also a bastard. Early on he was constantly being used as a pawn by rival factions in the duchy, with a succession of his guardians being murdered. Once he reached adulthood, he faced years of warfare in order to take full control over his duchy, eventually emerging victorious. In 1066 he successfully invaded England to press a claim on the English throne. He spent the remainder of his reign consolidating and reforming his new kingdom in the face of sometimes fierce opposition.
ERA_CHAR_INFO_1128                             ;Robert Guiscard was the sixth son of Tancred de Hauteville, a petty Norman lord. Just like his brothers, he left Normandy with a small force of followers to seek his fortune in Italy. A brilliant and ruthless leader, he spent several years building a reputation as a mercenary, and the ever changing political landscape in Italy eventually saw the pope investing him as Duke of Apulia and Calabria. In further campaigns, he proceeded to conquer Sicily, fighting both the Saracens and the Byzantines to secure control. He thus established Norman rule in southern Italy and his conquests had a profound long term impact on the region.;;;Robert Guiscard was the sixth son of Tancred de Hauteville, a petty Norman lord. Just like his brothers, he left Normandy with a small force of followers to seek his fortune in Italy. A brilliant and ruthless leader, he spent several years building a reputation as a mercenary, and the ever changing political landscape in Italy eventually saw the pope investing him as Duke of Apulia. In further campaigns, he proceeded to conquer Sicily, fighting both the Saracens and the Byzantines to secure control. He thus established Norman rule in southern Italy and his conquests had a profound long term impact on the region.
ERA_CHAR_INFO_98003                            ;Béla IV came from the long lineage of the Árpád rulers of Hungary. He refused to swear fealty to the Mongol Great Khan Ögedei and thus was faced with a Mongol invasion of Hungary. All seemed lost but salvation came with the death of Ögedei in 1242 since Batu of the Golden Horde ordered the army to safeguard the election of a new Great Khan back in Asia. Béla spent the following years building his kingdom in preparation for another Mongol invasion and became known as the “second founder of the state.”;;;Béla IV came from the long lineage of the Árpád rulers of Hungary. He refused to swear fealty to the Mongol Khan Ögödei and thus was faced with a Mongol invasion of Hungary. All seemed lost but salvation came with the death of Ögödei in 1242 since Batu of the Golden Horde ordered the army to safeguard the election of a new Great Khan back in Asia. Béla spent the following years building his kingdom in preparation for another Mongol invasion and became known as the Second Founder of the State.
ERA_CHAR_INFO_471500                           ;Casimir III the Great inherited the throne of Poland in 1333 and continued his father’s work in unifying the Polish kingdom. During his lifetime he went on military campaigns to expand his realm to the east and solidify his borders in the west. To get support from the Hungarian nobles he also promised them the Polish throne if he ended up heirless. Unfortunately he didn’t manage to produce a legal male heir, in spite of his four different marriages, and after his death in 1370 the Hungarians pressed their claim to the Polish crown and ended the Piast dynasty.;;;Casimir the Great inherited the throne of Poland in 1333 and continued his fathers work in unifying the Polish kingdom. During his lifetime he went on military campaigns to expand his realm to the east and solidify his borders in the west. To get support from the Hungarian nobles he also promised them the Polish throne if he would end up heirless. Unfortunately he didn't manage to produce a legal male heir, in spite of his four different marriages, and after his death in 1370 the Hungarians pressed their claim to the Polish crown and ended the Piast dynasty.
tribal_count                                   ;Chief   ;;;Chief
tribal_county_of                               ;Chiefdom of;;;Chiefdom of
ct_barracks_1_desc                             ;This is where the adult men of the city muster to join the militia in times of war.;;;This is where the adult men of the city muster to join the militia in times of war.
ca_training_grounds_1_desc                     ;The training grounds are where the castle levies can practice and ready themselves for the inevitability of war.;;;Training grounds is where the castle levies can practise and ready themselves for the inevitability of war.
d_zun_warriors                                 ;Knights of the Sun;;;Knights of the Sun
d_zun_warriors_adj                             ;Zun     ;;;Zun
job_spiritual_zun_pagan                        ;Diviner ;;;Diviner
job_spiritual_zun_pagan_reformed               ;Diviner ;;;Diviner
zun_pagan                                      ;Zunbil  ;;;Zunist
zun_pagan_reformed                             ;Church of Zun;;;Church of Zun
ca_culture_suebi_1_desc                        ;The [suebi.GetName] warrior tradition is held in high regard by every free man. Groups of highly mobile infantry armed with longspear, shield and axe train here in order to better defend their community in times of danger.;;;The [suebi.GetName] warrior tradition is held in high regard by every free man. Groups of highly mobile infantry armed with longspear, shield and axe train here in order to better defend their community in times of danger.
duchy_of_norse                                 ;Jarldom of;;;Jarldom of
duke_finnish_pagan                             ;High Chief;;;High Chief
duke_female_finnish_pagan                      ;High Chieftess;;;High Chieftess
duke_finnish_pagan_reformed                    ;High Chief;;;High Chief
duke_female_finnish_pagan_reformed             ;High Chieftess;;;High Chieftess
duchy_of_finnish_pagan                         ;High Chiefdom of;;;High Chiefdom of
duchy_of_finnish_pagan_reformed                ;High Chiefdom of;;;High Chiefdom of
duke_baltic_pagan                              ;High Chief;;;High Chief
duke_female_baltic_pagan                       ;High Chieftess;;;High Chieftess
duke_baltic_pagan_reformed                     ;High Chief;;;High Chief
duke_female_baltic_pagan_reformed              ;High Chieftess;;;High Chieftess
duchy_of_baltic_pagan                          ;High Chiefdom of;;;High Chiefdom of
duchy_of_baltic_pagan_reformed                 ;High Chiefdom of;;;High Chiefdom of
duke_tengri_pagan                              ;High Chief;;;High Chief
duke_female_tengri_pagan                       ;High Chieftess;;;High Chieftess
duke_tengri_pagan_reformed                     ;High Chief;;;High Chief
duke_female_tengri_pagan_reformed              ;High Chieftess;;;High Chieftess
duke_slavic_pagan                              ;High Chief;;;High Chief
duke_female_slavic_pagan                       ;High Chieftess;;;High Chieftess
duke_slavic_pagan_reformed                     ;High Chief;;;High Chief
duke_female_slavic_pagan_reformed              ;High Chieftess;;;High Chieftess
duchy_of_slavic_pagan                          ;High Chiefdom of;;;High Chiefdom of
duchy_of_slavic_pagan_reformed                 ;High Chiefdom of;;;High Chiefdom of
tribal_duke_old_saxon                          ;High Chief;;;High Chief
tribal_duke_female_old_saxon                   ;High Chieftess;;;High Chieftess
tribal_duchy_of_old_saxon                      ;High Chiefdom of;;;High Chiefdom of
tribal_king_old_saxon                          ;Grand Chief;;;Grand Chief
tribal_king_female_old_saxon                   ;Grand Chieftess;;;Grand Chieftess
tribal_kingdom_of_old_saxon                    ;Grand Chiefdom of;;;Grand Chiefdom of
tribal_duke_norse                              ;Jarl    ;;;Jarl
d_zun_pagan_reformed                           ;Church of Zun;;;The Church of Zun
temple_baron_zun_pagan                         ;Sun Guardian;;;Sun Guardian
temple_baron_zun_pagan_reformed                ;Sun Guardian;;;Sun Guardian
tb_hillfort_1                                  ;Earth Hillfort;;;Earth Hillfort
tb_hillfort_2                                  ;Wooden Hillfort;;;Wooden Hillfort
tb_hillfort_3                                  ;Reinforced Hillfort;;;Reinforced Hillfort
tb_hillfort_4                                  ;Stone Hillfort;;;Stone Hillfort
tb_shipyard_1                                  ;Shipbuilder;;;Shipbuilder
tb_shipyard_2                                  ;Shipbuilder;;;Shipbuilder
tb_shipyard_3                                  ;Shipbuilder;;;Shipbuilder
tb_shipyard_4                                  ;Shipbuilder;;;Shipbuilder
tb_training_grounds_1                          ;Training Grounds;;;Training Grounds
tb_training_grounds_2                          ;Training Grounds;;;Training Grounds
tb_training_grounds_3                          ;Training Grounds;;;Training Grounds
tb_training_grounds_4                          ;Training Grounds;;;Training Grounds
kharijite                                      ;Kharijite;;;Kharijite
d_kharijite                                    ;Kharijite Caliphate;;;The Kharijite Caliphate
d_kharijite_adj                                ;Kharijite Caliphal;;;Kharijite Caliphal
vice_royalty_baron                             ;Baron Viceroy;;;Baron Viceroy
vice_royalty_count                             ;Count Viceroy;;;Count Viceroy
vice_royalty_duke                              ;Minor Viceroy;;;Minor Viceroy
vice_royalty_king                              ;Viceroy ;;;Viceroy
vice_royalty_emperor                           ;Grand Viceroy;;;Grand Viceroy
vice_royalty_barony_of                         ;Viceroyal Barony of;;;Viceroyal Barony of
vice_royalty_county_of                         ;Viceroyal County of;;;Viceroyal County of
vice_royalty_duchy_of                          ;Minor Viceroyalty of;;;Minor Viceroyalty of
vice_royalty_kingdom_of                        ;Viceroyalty of;;;Viceroyalty of
vice_royalty_empire_of                         ;Grand Viceroyalty of;;;Grand Viceroyalty of
tribal_emperor_altaic                          ;Khagan  ;;;Khagan
tribal_emperor_female_altaic                   ;Khatun  ;;;Khatun
tribal_empire_of_altaic                        ;Khanate of;;;Khaganate of
tribal_king_altaic                             ;Khan    ;;;Khan
tribal_king_female_altaic                      ;Khanum  ;;;Khanum
tribal_kingdom_of_altaic                       ;Khanate of;;;Khanate of
tribal_king_female_arabic                      ;Sultana ;;;Sultana
tribal_emperor_arabic                          ;Padishah;;;Badshah
tribal_emperor_russian                         ;Tsar    ;;;Tsar
tribal_emperor_female_russian                  ;Tsarina ;;;Tsaritsa
tribal_emperor_dravidian_group                 ;Emperor ;;;Samrat
tribal_emperor_female_dravidian_group          ;Empress ;;;Samrajni
tribal_king_dravidian_group                    ;Maharaja;;;Maharaja
tribal_king_female_dravidian_group             ;Maharani;;;Maharani
tribal_duke_dravidian_group                    ;Raja    ;;;Raja
tribal_duke_female_dravidian_group             ;Rani    ;;;Rani
tribal_count_dravidian_group                   ;Thakur  ;;;Thakur
tribal_count_female_dravidian_group            ;Thakurani;;;Thakurani
tribal_baron_dravidian_group                   ;Damapati;;;Damapati
tribal_baron_female_dravidian_group            ;Damapatni;;;Damapatni
tribal_duchy_dravidian_group                   ;Raj     ;;;Raj
tribal_county_dravidian_group                  ;Thikana ;;;Thikana
tribal_barony_dravidian_group                  ;Dama    ;;;Dama
tribal_duchy_of_dravidian_group                ;Raj of  ;;;Raj of
tribal_county_of_dravidian_group               ;Thikana of;;;Thikana of
tribal_barony_of_dravidian_group               ;Dama of ;;;Dama of
tribal_emperor_indo_aryan_group                ;Emperor ;;;Samrat
tribal_emperor_female_indo_aryan_group         ;Empress ;;;Samrajni
tribal_king_indo_aryan_group                   ;Maharaja;;;Maharaja
tribal_king_female_indo_aryan_group            ;Maharani;;;Maharani
tribal_duke_indo_aryan_group                   ;Raja    ;;;Raja
tribal_duke_female_indo_aryan_group            ;Rani    ;;;Rani
tribal_count_indo_aryan_group                  ;Thakur  ;;;Thakur
tribal_count_female_indo_aryan_group           ;Thakurani;;;Thakurani
tribal_baron_indo_aryan_group                  ;Damapati;;;Damapati
tribal_baron_female_indo_aryan_group           ;Damapatni;;;Damapatni
tribal_title_prince_indo_aryan_group           ;Rajkumar;;;Rajkumar
tribal_title_prince_female_indo_aryan_group    ;Rajkumari;;;Rajkumari
tribal_duchy_indo_aryan_group                  ;Raj     ;;;Raj
tribal_county_indo_aryan_group                 ;Thikana ;;;Thikana
tribal_barony_indo_aryan_group                 ;Dama    ;;;Dama
tribal_duchy_of_indo_aryan_group               ;Raj of  ;;;Raj of
tribal_county_of_indo_aryan_group              ;Thikana of;;;Thikana of
tribal_barony_of_indo_aryan_group              ;Dama of ;;;Dama of
city_job_marshal_greek                         ;Protostrator;;;Protostrator
temple_king_finnish_pagan                      ;Witch-King;;;Witch-King
temple_king_slavic_pagan                       ;Witch-King;;;Witch-King
temple_king_baltic_pagan                       ;Witch-King;;;Witch-King
temple_king_female_finnish_pagan               ;Witch-Queen;;;Witch-Queen
temple_king_female_slavic_pagan                ;Witch-Queen;;;Witch-Queen
temple_king_female_baltic_pagan                ;Witch-Queen;;;Witch-Queen
#v2_20b.csv;;;;
title_appointed_regent                         ;Designated Regent;;;Designated Regent
title_appointed_regent_desc                    ;This character will become the regent if one is needed.;;;This character will become the Regent if one is needed.
tribal_duke                                    ;High Chief;;;High Chief
tribal_duke_female                             ;High Chieftess;;;High Chieftess
tribal_duchy_of                                ;High Chiefdom of;;;High Chiefdom of
tribal_duchy_of_norse                          ;Jarldom of;;;Jarldom of
tribal_count_west_african                      ;Farin   ;;;Farin
tribal_count_female_west_african               ;Farina  ;;;Farina
tribal_duke_west_african                       ;Farba   ;;;Farbas
tribal_duke_female_west_african                ;Farba   ;;;Farba
tribal_king_west_african                       ;Mansa   ;;;Mansa
e_seljuk_turks                                 ;Seljuks ;;;Seljuk Empire
jewish_group                                   ;Israelite;;;Israelite
zoroastrian_group                              ;Ahura Mazda;;;Mazdan
ERA_CHAR_INFO_3096                             ;Born in Cairo, al-Mustansir became caliph when he was only 6 years old. During his early years, his mother acted as regent and saw to her son’s safety. Once he became an adult, his reign was dominated by strong Viziers, and also plagued by chaos as famine weakened the realm and powerful groups of Turkish mercenaries dominated Egypt and struggled for power. Al-Mustansir never fully took the reins of power, but he was to become the longest-reigning caliph in history.;;;Born in Cairo, Al-Mustansir became Caliph when he was only 6 years old. During his early years, his mother Ma'd Abu Tamim acted as regent and saw to her son's safety. Once he became an adult, his reign was dominated by strong Viziers, and also plagued by chaos as famine weakened the realm and powerful groups of Turkish mercenaries dominated Egypt and struggled for power. Al-Mustansir never fully took the reins of power, but he was to become the longest-reigning Caliph in history.
