#CODE                                 ;SED     ;SWMH;OTHER;VANILLA
#CODE,ENGLISH,FRENCH,GERMAN,,SPANISH,,,,,,,,,x;;;;
#Bohemia,,,,,,,,,,,,,,;;;;
c_korchev_adj_karantanci              ;        ;Korchevian;;
c_korchev_adj_bosnian                 ;        ;Korchevian;;
c_korchev_adj_dalmatian               ;        ;Vosporoian;;
c_korchev_adj_italian                 ;        ;Vosporoian;;
c_korchev_adj_venetian                ;        ;Vosporoian;;
c_korchev_adj_ligurian                ;        ;Vosporoian;;
c_korchev_adj_central_italian         ;        ;Vosporoian;;
c_korchev_adj_southern_italian        ;        ;Vosporoian;;
c_korchev_adj_tuscan                  ;        ;Vosporoian;;
c_korchev_adj_neapolitan              ;        ;Vosporoian;;
c_korchev_adj_corsican                ;        ;Vosporoian;;
c_korchev_adj_sardinian               ;        ;Vosporoian;;
c_korchev_adj_sicilian                ;        ;Vosporoian;;
c_korchev_adj_khazar                  ;        ;Karchan;;
c_korchev_adj_avar                    ;        ;Karchan;;
c_korchev_adj_bolghar                 ;        ;Karchan;;
c_korchev_adj_sicilian_greek          ;        ;Bosporian;;
c_korchev_adj_arberian                ;        ;Bosporian;;
c_korchev_adj_armenian                ;        ;Bosporian;;
c_korchev_adj_georgian                ;        ;Bosporian;;
c_korchev_adj_greek                   ;        ;Bosporian;;
c_korchev_adj_east_gothic             ;        ;Bosporian;;
c_korchev_adj_roman                   ;        ;Vosporoan;;
##,,,,,,,,,,,,,,;;;;
c_azov_adj                            ;Azovian ;Azaqan;;Azovian
c_azov_adj_lithuanian                 ;        ;Azovan;;
c_azov_adj_polish                     ;        ;Azowan;;
c_azov_adj_pommeranian                ;        ;Azovan;;
c_azov_adj_bohemian                   ;        ;Azovan;;
c_azov_adj_moravian                   ;        ;Azovan;;
c_azov_adj_russian                    ;        ;Azov;;
c_azov_adj_serbian                    ;        ;Azovan;;
c_azov_adj_croatian                   ;        ;Azovan;;
c_azov_adj_bulgarian                  ;        ;Azovan;;
c_azov_adj_karantanci                 ;        ;Azovan;;
c_azov_adj_bosnian                    ;        ;Azovan;;
c_azov_adj_dalmatian                  ;Tana    ;Tanan;;
c_azov_adj_italian                    ;Tana    ;Tanan;;
c_azov_adj_venetian                   ;Tana    ;Tanan;;
c_azov_adj_ligurian                   ;Tana    ;Tanan;;
c_azov_adj_central_italian            ;Tana    ;Tanan;;
c_azov_adj_southern_italian           ;Tana    ;Tanan;;
c_azov_adj_tuscan                     ;Tana    ;Tanan;;
c_azov_adj_neapolitan                 ;Tana    ;Tanan;;
c_azov_adj_corsican                   ;Tana    ;Tanan;;
c_azov_adj_sardinian                  ;Tana    ;Tanan;;
c_azov_adj_sicilian                   ;Tana    ;Tanan;;
c_azov_adj_khazar                     ;Don     ;Buzanian;;
c_azov_adj_pecheneg                   ;Don     ;Jazyian;;
c_azov_adj_bolghar                    ;Don     ;Buzanian;;
c_azov_adj_sicilian_greek             ;Don     ;Tanaisan;;
c_azov_adj_arberian                   ;Don     ;Tanaisan;;
c_azov_adj_armenian                   ;Don     ;Tanaisan;;
c_azov_adj_georgian                   ;Don     ;Tanaisan;;
c_azov_adj_east_gothic                ;Don     ;Tanaiskvíslian;;
c_azov_adj_norse                      ;Don     ;Tanakvíslr;;
c_azov_adj_greek                      ;Don     ;Tanaisan;;
c_azov_adj_turkmen                    ;        ;Azakan;;
c_azov_adj_oghuz                      ;        ;Azakan;;
c_azov_adj_turkish                    ;        ;Azakan;;
#,,,,,,,,,,,,,,;;;;
c_kuban_adj                           ;Kuban   ;Cuban;;Kuban
c_kuban_adj_lithuanian                ;        ;Kubanan;;
c_kuban_adj_polish                    ;        ;Kubánian;;
c_kuban_adj_pommeranian               ;        ;Kubánian;;
c_kuban_adj_bohemian                  ;        ;Kubánian;;
c_kuban_adj_moravian                  ;        ;Kubánian;;
c_kuban_adj_russian                   ;        ;Kuban;;
c_kuban_adj_serbian                   ;        ;Kubanian;;
c_kuban_adj_croatian                  ;        ;Kubanian;;
c_kuban_adj_bulgarian                 ;        ;Kubanian;;
c_kuban_adj_karantanci                ;        ;Kubanian;;
c_kuban_adj_bosnian                   ;        ;Kubanian;;
c_kuban_adj_szekely                   ;        ;Kubányian;;
c_kuban_adj_hungarian                 ;        ;Kubányian;;
c_kuban_adj_bolghar                   ;        ;Kubán;;
c_kuban_adj_bashkir                   ;        ;Kubán;;
c_kuban_adj_kasogi                    ;        ;Psizchian;;
c_kuban_adj_sicilian_greek            ;        ;Oukrouchian;;
c_kuban_adj_arberian                  ;        ;Oukrouchian;;
c_kuban_adj_armenian                  ;        ;Oukrouchian;;
c_kuban_adj_georgian                  ;        ;Oukrouchian;;
c_kuban_adj_east_gothic               ;        ;Oukrouchian;;
c_kuban_adj_norse                     ;        ;Oukrouchian;;
c_kuban_adj_greek                     ;        ;Oukrouchian;;
c_kuban_adj_roman                     ;        ;Vardanusan;;
##,,,,,,,,,,,,,,;;;;
c_itil_adj                            ;Atil    ;Itilan;;Itilian
c_itil_adj_lithuanian                 ;Volga   ;Atelian;;
c_itil_adj_polish                     ;Volga   ;Vl'gan;;
c_itil_adj_pommeranian                ;Volga   ;Vl'gan;;
c_itil_adj_bohemian                   ;Volga   ;Volhan;;
c_itil_adj_moravian                   ;Volga   ;Volhan;;
c_itil_adj_russian                    ;Volga   ;Vl'gan;;
c_itil_adj_serbian                    ;Volga   ;Vl'gan;;
c_itil_adj_croatian                   ;Volga   ;Vl'gan;;
c_itil_adj_bulgarian                  ;Volga   ;Vl'gan;;
c_itil_adj_karantanci                 ;Volga   ;Vl'gan;;
c_itil_adj_bosnian                    ;Volga   ;Vl'gan;;
c_itil_adj_dalmatian                  ;Volga   ;Atelian;;
c_itil_adj_italian                    ;Volga   ;Atelian;;
c_itil_adj_venetian                   ;Volga   ;Atelian;;
c_itil_adj_ligurian                   ;Volga   ;Atelian;;
c_itil_adj_central_italian            ;Volga   ;Atelian;;
c_itil_adj_southern_italian           ;Volga   ;Atelian;;
c_itil_adj_tuscan                     ;Volga   ;Atelian;;
c_itil_adj_neapolitan                 ;Volga   ;Atelian;;
c_itil_adj_corsican                   ;Volga   ;Atelian;;
c_itil_adj_sardinian                  ;Volga   ;Atelian;;
c_itil_adj_sicilian                   ;Volga   ;Atelian;;
c_itil_adj_english                    ;Volga   ;Atelian;;
c_itil_adj_frankish                   ;Volga   ;Atelian;;
c_itil_adj_occitan                    ;Volga   ;Atelian;;
c_itil_adj_arpitan                    ;Volga   ;Atelian;;
c_itil_adj_norman                     ;Volga   ;Atelian;;
c_itil_adj_thuringian                 ;Volga   ;Atelian;;
c_itil_adj_swabian                    ;Volga   ;Atelian;;
c_itil_adj_bavarian                   ;Volga   ;Atelian;;
c_itil_adj_low_saxon                  ;Volga   ;Atelian;;
c_itil_adj_franconian                 ;Volga   ;Atelian;;
c_itil_adj_low_german                 ;Volga   ;Atelian;;
c_itil_adj_low_frankish               ;Volga   ;Atelian;;
c_itil_adj_dutch                      ;Volga   ;Atelian;;
c_itil_adj_german                     ;Volga   ;Atelian;;
c_itil_adj_danish                     ;Volga   ;Atelian;;
c_itil_adj_swedish                    ;Volga   ;Atelian;;
c_itil_adj_norwegian                  ;Volga   ;Atelian;;
c_itil_adj_gothic                     ;Volga   ;Atelian;;
c_itil_adj_leonese                    ;Volga   ;Atelian;;
c_itil_adj_castillan                  ;Volga   ;Atelian;;
c_itil_adj_aragonese                  ;Volga   ;Atelian;;
c_itil_adj_basque                     ;Volga   ;Atelian;;
c_itil_adj_hungarian                  ;Volga   ;Etilian;;
c_itil_adj_romanian                   ;Volga   ;Atelian;;
c_itil_adj_szekely                    ;Volga   ;Etilian;;
c_itil_adj_bashkir                    ;Volga   ;Idhelian;;
c_itil_adj_turkish                    ;Volga   ;Idilian;;
c_itil_adj_turkmen                    ;Volga   ;Idilian;;
c_itil_adj_pecheneg                   ;Volga   ;Idilian;;
c_itil_adj_oghuz                      ;Volga   ;Idilian;;
c_itil_adj_mongol                     ;Volga   ;Ejilian;;
c_itil_adj_kirghiz                    ;Volga   ;Edilian;;
c_itil_adj_cuman                      ;Volga   ;Edilian;;
c_itil_adj_uyghur                     ;Volga   ;Ejilian;;
c_itil_adj_khitan                     ;Volga   ;Sari-Suian;;
c_itil_adj_levantine_arabic           ;Volga   ;Atilian;;
c_itil_adj_maghreb_arabic             ;Volga   ;Atilian;;
c_itil_adj_bedouin_arabic             ;Volga   ;Atilian;;
c_itil_adj_egyptian_arabic            ;Volga   ;Atilian;;
c_itil_adj_andalusian_arabic          ;Volga   ;Atilian;;
c_itil_adj_sicilian_arabic            ;Volga   ;Atilian;;
c_itil_adj_sanhaja                    ;Volga   ;Atilian;;
c_itil_adj_tagelmust                  ;Volga   ;Atilian;;
c_itil_adj_tuareg                     ;Volga   ;Atilian;;
c_itil_adj_masmuda                    ;Volga   ;Atilian;;
c_itil_adj_zanata                     ;Volga   ;Atilian;;
c_itil_adj_pahlavi                    ;Volga   ;Atilian;;
c_itil_adj_persian                    ;Volga   ;Atilian;;
c_itil_adj_tajik                      ;Volga   ;Atilian;;
c_itil_adj_daylamite                  ;Volga   ;Atilian;;
c_itil_adj_sogdian                    ;Volga   ;Atilian;;
c_itil_adj_khwarezmi                  ;Volga   ;Atilian;;
c_itil_adj_kurdish                    ;Volga   ;Atilian;;
c_itil_adj_khalaj                     ;Volga   ;Atilian;;
c_itil_adj_afghan                     ;Volga   ;Atilian;;
c_itil_adj_qufs                       ;Volga   ;Atilian;;
c_itil_adj_baloch                     ;Volga   ;Atilian;;
c_itil_adj_sicilian_greek             ;Volga   ;Atelian;;
c_itil_adj_arberian                   ;Volga   ;Atelian;;
c_itil_adj_armenian                   ;Volga   ;Atelian;;
c_itil_adj_georgian                   ;Volga   ;Atelian;;
c_itil_adj_east_gothic                ;Volga   ;Atelian;;
c_itil_adj_greek                      ;Volga   ;Atelian;;
c_itil_adj_alan                       ;Volga   ;Atelian;;
#,,,,,,,,,,,,,,;;;;
c_manych_adj                          ;Manych  ;Ugruian;;Manychian
c_manych_adj_polish                   ;        ;Manyczian;;
c_manych_adj_pommeranian              ;        ;Manyczian;;
c_manych_adj_bohemian                 ;        ;Manyczian;;
c_manych_adj_moravian                 ;        ;Manyczian;;
c_manych_adj_russian                  ;        ;Manychian;;
c_manych_adj_serbian                  ;        ;Manychian;;
c_manych_adj_croatian                 ;        ;Manychian;;
c_manych_adj_bulgarian                ;        ;Manychian;;
c_manych_adj_karantanci               ;        ;Manychian;;
c_manych_adj_bosnian                  ;        ;Manychian;;
#,,,,,,,,,,,,,,;;;;
c_semender_adj                        ;Samandar;Semenderain;;Semenderian
c_semender_adj_levantine_arabic       ;        ;Samandarian;;
c_semender_adj_maghreb_arabic         ;        ;Samandarian;;
c_semender_adj_bedouin_arabic         ;        ;Samandarian;;
c_semender_adj_egyptian_arabic        ;        ;Samandarian;;
c_semender_adj_andalusian_arabic      ;        ;Samandarian;;
c_semender_adj_sicilian_arabic        ;        ;Samandarian;;
c_semender_adj_sanhaja                ;        ;Samandarian;;
c_semender_adj_tagelmust              ;        ;Samandarian;;
c_semender_adj_tuareg                 ;        ;Samandarian;;
c_semender_adj_masmuda                ;        ;Samandarian;;
c_semender_adj_zanata                 ;        ;Samandarian;;
c_semender_adj_pahlavi                ;        ;Samandarian;;
c_semender_adj_persian                ;        ;Samandarian;;
c_semender_adj_tajik                  ;        ;Samandarian;;
c_semender_adj_daylamite              ;        ;Samandarian;;
c_semender_adj_sogdian                ;        ;Samandarian;;
c_semender_adj_khwarezmi              ;        ;Samandarian;;
c_semender_adj_kurdish                ;        ;Samandarian;;
c_semender_adj_khalaj                 ;        ;Samandarian;;
c_semender_adj_afghan                 ;        ;Samandarian;;
c_semender_adj_qufs                   ;        ;Samandarian;;
c_semender_adj_baloch                 ;        ;Samandarian;;
c_semender_adj_sicilian_greek         ;        ;Zabenderian;;
c_semender_adj_arberian               ;        ;Zabenderian;;
c_semender_adj_armenian               ;        ;Msndrian;;
c_semender_adj_georgian               ;        ;Msndrian;;
c_semender_adj_east_gothic            ;        ;Zabenderian;;
c_semender_adj_greek                  ;        ;Zabenderian;;
c_semender_adj_alan                   ;        ;Msndrian;;
#,,,,,,,,,,,,,,;;;;
c_saray_adj                           ;Sarai   ;Sarayan;;Sarayan
c_saray_adj_levantine_arabic          ;        ;Saraian;;
c_saray_adj_maghreb_arabic            ;        ;Saraian;;
c_saray_adj_bedouin_arabic            ;        ;Saraian;;
c_saray_adj_egyptian_arabic           ;        ;Saraian;;
c_saray_adj_andalusian_arabic         ;        ;Saraian;;
c_saray_adj_sicilian_arabic           ;        ;Saraian;;
c_saray_adj_sanhaja                   ;        ;Saraian;;
c_saray_adj_tagelmust                 ;        ;Saraian;;
c_saray_adj_tuareg                    ;        ;Saraian;;
c_saray_adj_masmuda                   ;        ;Saraian;;
c_saray_adj_zanata                    ;        ;Saraian;;
c_saray_adj_pahlavi                   ;        ;Saraian;;
c_saray_adj_persian                   ;        ;Saraian;;
c_saray_adj_tajik                     ;        ;Saraian;;
c_saray_adj_daylamite                 ;        ;Saraian;;
c_saray_adj_sogdian                   ;        ;Saraian;;
c_saray_adj_khwarezmi                 ;        ;Saraian;;
c_saray_adj_kurdish                   ;        ;Saraian;;
c_saray_adj_khalaj                    ;        ;Saraian;;
c_saray_adj_afghan                    ;        ;Saraian;;
c_saray_adj_qufs                      ;        ;Saraian;;
c_saray_adj_baloch                    ;        ;Saraian;;
c_saray_adj_khazar                    ;Akhtuba ;Akhtuban;;
###,,,,,,,,,,,,,,;;;;
c_alania_adj                          ;Alanian ;Alanian;;Alanian
c_alania_adj_levantine_arabic         ;        ;Al-Lanian;;
c_alania_adj_maghreb_arabic           ;        ;Al-Lanian;;
c_alania_adj_bedouin_arabic           ;        ;Al-Lanian;;
c_alania_adj_egyptian_arabic          ;        ;Al-Lanian;;
c_alania_adj_andalusian_arabic        ;        ;Al-Lanian;;
c_alania_adj_sicilian_arabic          ;        ;Al-Lanian;;
c_alania_adj_sanhaja                  ;        ;Al-Lanian;;
c_alania_adj_tagelmust                ;        ;Al-Lanian;;
c_alania_adj_tuareg                   ;        ;Al-Lanian;;
c_alania_adj_masmuda                  ;        ;Al-Lanian;;
c_alania_adj_zanata                   ;        ;Al-Lanian;;
c_alania_adj_pahlavi                  ;        ;Al-Lanian;;
c_alania_adj_persian                  ;        ;Al-Lanian;;
c_alania_adj_tajik                    ;        ;Al-Lanian;;
c_alania_adj_daylamite                ;        ;Al-Lanian;;
c_alania_adj_sogdian                  ;        ;Al-Lanian;;
c_alania_adj_khwarezmi                ;        ;Al-Lanian;;
c_alania_adj_kurdish                  ;        ;Al-Lanian;;
c_alania_adj_khalaj                   ;        ;Al-Lanian;;
c_alania_adj_afghan                   ;        ;Al-Lanian;;
c_alania_adj_qufs                     ;        ;Al-Lanian;;
c_alania_adj_baloch                   ;        ;Al-Lanian;;
c_alania_adj_bashkir                  ;        ;As;;
c_alania_adj_bolghar                  ;        ;As;;
c_alania_adj_turkish                  ;        ;As;;
c_alania_adj_turkmen                  ;        ;As;;
c_alania_adj_oghuz                    ;        ;As;;
c_alania_adj_mongol                   ;        ;As;;
c_alania_adj_kirghiz                  ;        ;As;;
c_alania_adj_uyghur                   ;        ;As;;
c_alania_adj_cuman                    ;        ;As;;
c_alania_adj_khazar                   ;        ;As;;
c_alania_adj_pecheneg                 ;        ;As;;
c_alania_adj_karluk                   ;        ;As;;
c_alania_adj_avar                     ;        ;As;;
c_alania_adj_armenian                 ;        ;Alaunian;;
c_alania_adj_georgian                 ;        ;Ovset'ian;;
#,,,,,,,,,,,,,,;;;;
c_don_portage_adj                     ;Terek   ;Terekian;;Don Portagian
c_don_portage_adj_alan                ;        ;Terkian;;
c_don_portage_adj_georgian            ;        ;Lomekian;;
c_don_portage_adj_armenian            ;        ;Armian;;
c_don_portage_adj_kasogi              ;        ;Terchian;;
c_don_portage_adj_polish              ;        ;Terkan;;
c_don_portage_adj_pommeranian         ;        ;Terkan;;
c_don_portage_adj_bohemian            ;        ;Terkan;;
c_don_portage_adj_moravian            ;        ;Terkan;;
c_don_portage_adj_russian             ;        ;Terk;;
c_don_portage_adj_serbian             ;        ;Terkan;;
c_don_portage_adj_croatian            ;        ;Terkan;;
c_don_portage_adj_bulgarian           ;        ;Terkan;;
c_don_portage_adj_karantanci          ;        ;Terkan;;
c_don_portage_adj_bosnian             ;        ;Terkan;;
#,,,,,,,,,,,,,,;;;;
c_philan_adj                          ;        ;Philan;;
c_philan_adj_khazar                   ;        ;Varach'an;;
c_malkhicho_adj                       ;        ;Malkhichoan;;
##,,,,,,,,,,,,,,;;;;
c_kasogs_adj                          ;Circassian;Cherkezian;;Kasog
c_kasogs_adj_polish                   ;Kabardian;Kassogian;;
c_kasogs_adj_pommeranian              ;Kabardian;Kassogian;;
c_kasogs_adj_bohemian                 ;Kabardian;Kassogiean;;
c_kasogs_adj_moravian                 ;Kabardian;Kassogiean;;
c_kasogs_adj_russian                  ;Kabardian;Kassogian;;
c_kasogs_adj_serbian                  ;Kabardian;Kassogian;;
c_kasogs_adj_croatian                 ;Kabardian;Kassogian;;
c_kasogs_adj_bulgarian                ;Kabardian;Kassogian;;
c_kasogs_adj_karantanci               ;Kabardian;Kassogian;;
c_kasogs_adj_bosnian                  ;Kabardian;Kassogian;;
c_kasogs_adj_dalmatian                ;        ;Cherkis;;
c_kasogs_adj_italian                  ;        ;Cherkis;;
c_kasogs_adj_venetian                 ;        ;Cherkis;;
c_kasogs_adj_ligurian                 ;        ;Cherkis;;
c_kasogs_adj_central_italian          ;        ;Cherkis;;
c_kasogs_adj_southern_italian         ;        ;Cherkis;;
c_kasogs_adj_tuscan                   ;        ;Cherkis;;
c_kasogs_adj_neapolitan               ;        ;Cherkis;;
c_kasogs_adj_corsican                 ;        ;Cherkis;;
c_kasogs_adj_sardinian                ;        ;Cherkis;;
c_kasogs_adj_sicilian                 ;        ;Cherkis;;
c_kasogs_adj_romanian                 ;        ;Cherkis;;
c_kasogs_adj_roman                    ;        ;Cherkis;;
c_kasogs_adj_english                  ;        ;Cherkis;;
c_kasogs_adj_frankish                 ;        ;Cherkis;;
c_kasogs_adj_occitan                  ;        ;Cherkis;;
c_kasogs_adj_arpitan                  ;        ;Cherkis;;
c_kasogs_adj_mongol                   ;        ;Tcherkezian;;
c_kasogs_adj_kirghiz                  ;        ;Tcherkezian;;
c_kasogs_adj_uyghur                   ;        ;Tcherkezian;;
c_kasogs_adj_khitan                   ;        ;Tcherkezian;;
c_kasogs_adj_levantine_arabic         ;        ;Sircasaan;;
c_kasogs_adj_maghreb_arabic           ;        ;Sircasaan;;
c_kasogs_adj_bedouin_arabic           ;        ;Sircasaan;;
c_kasogs_adj_egyptian_arabic          ;        ;Sircasaan;;
c_kasogs_adj_andalusian_arabic        ;        ;Sircasaan;;
c_kasogs_adj_sicilian_arabic          ;        ;Sircasaan;;
c_kasogs_adj_sanhaja                  ;        ;Sircasaan;;
c_kasogs_adj_tagelmust                ;        ;Sircasaan;;
c_kasogs_adj_tuareg                   ;        ;Sircasaan;;
c_kasogs_adj_masmuda                  ;        ;Sircasaan;;
c_kasogs_adj_zanata                   ;        ;Sircasaan;;
c_kasogs_adj_sicilian_greek           ;Kabardian;Kasachian;;
c_kasogs_adj_arberian                 ;Kabardian;Kasachian;;
c_kasogs_adj_armenian                 ;Kabardian;Kashian;;
c_kasogs_adj_georgian                 ;Kabardian;K'ašaget'ian;;
c_kasogs_adj_east_gothic              ;Kabardian;Kasachian;;
c_kasogs_adj_greek                    ;Kabardian;Kasachian;;
c_kasogs_adj_alan                     ;Kabardian;Kæsægian;;
#####,,,,,,,,,,,,,,;;;;
#V-B,,,,,,,,,,,,,,;;;;
#####,,,,,,,,,,,,,,;;;;
c_lower_volga_adj                     ;Qaratayak;Qaratayakan;;Lower Volgian
c_lower_volga_adj_pecheneg            ;        ;Karatayakan;;
c_lower_volga_adj_oghuz               ;        ;Karatayakan;;
c_lower_volga_adj_turkmen             ;        ;Karatayakan;;
c_lower_volga_adj_turkish             ;        ;Karatayakan;;
c_lower_volga_adj_russian             ;Voronezh;Voronež;;
c_lower_volga_adj_polish              ;Voronezh;Voronežian;;
c_lower_volga_adj_pommeranian         ;Voronezh;Voronežian;;
c_lower_volga_adj_bohemian            ;Voronezh;Voronežian;;
c_lower_volga_adj_moravian            ;Voronezh;Voronežian;;
c_lower_volga_adj_serbian             ;Voronezh;Voronežian;;
c_lower_volga_adj_croatian            ;Voronezh;Voronežian;;
c_lower_volga_adj_bulgarian           ;Voronezh;Voronežian;;
c_lower_volga_adj_karantanci          ;Voronezh;Voronežian;;
c_lower_volga_adj_bosnian             ;Voronezh;Voronežian;;
c_lower_volga_adj_thuringian          ;Voronezh;Woroneschian;;
c_lower_volga_adj_swabian             ;Voronezh;Woroneschian;;
c_lower_volga_adj_bavarian            ;Voronezh;Woroneschian;;
c_lower_volga_adj_low_saxon           ;Voronezh;Woroneschian;;
c_lower_volga_adj_franconian          ;Voronezh;Woroneschian;;
c_lower_volga_adj_low_german          ;Voronezh;Woroneschian;;
c_lower_volga_adj_low_frankish        ;Voronezh;Woroneschian;;
c_lower_volga_adj_dutch               ;Voronezh;Woroneschian;;
c_lower_volga_adj_german              ;Voronezh;Woroneschian;;
c_lower_volga_adj_lithuanian          ;Voronezh;Voronežasian;;
c_lower_volga_adj_lettigallish        ;Voronezh;Voronežasian;;
c_lower_volga_adj_prussian            ;Voronezh;Voronežas;;
#,,,,,,,,,,,,,,;;;;
c_desht-i-kipchak_adj                 ;Oskol   ;Vskol';;Desht-i-Kipchakian
c_desht-i-kipchak_adj_russian         ;        ;Vskol';;
c_desht-i-kipchak_adj_lithuanian      ;        ;Oskolasian;;
c_desht-i-kipchak_adj_prussian        ;        ;Oskolasian;;
c_desht-i-kipchak_adj_lettigallish    ;        ;Oskolasian;;
c_desht-i-kipchak_adj_bashkir         ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_bolghar         ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_turkish         ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_turkmen         ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_oghuz           ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_mongol          ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_kirghiz         ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_uyghur          ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_cuman           ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_khazar          ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_pecheneg        ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_karluk          ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_avar            ;Esen    ;Esenian;;
c_desht-i-kipchak_adj_khitan          ;Esen    ;Esenian;;
#,,,,,,,,,,,,,,;;;;
c_syrt_adj                            ;Obshchy Syrt;Syrtian;;Syrtian
c_syrt_adj_russian                    ;        ;Obshchiy Syrt;;
c_syrt_adj_bashkir                    ;        ;Töp Sirtian;;
c_syrt_adj_bolghar                    ;        ;Tëp Särtian;;
c_syrt_adj_turkish                    ;        ;Töp Sirtian;;
c_syrt_adj_turkmen                    ;        ;Töp Sirtian;;
c_syrt_adj_oghuz                      ;        ;Töp Sirtian;;
c_syrt_adj_mongol                     ;        ;Töp Sirtian;;
c_syrt_adj_kirghiz                    ;        ;Töp Sirtian;;
c_syrt_adj_uyghur                     ;        ;Töp Sirtian;;
c_syrt_adj_cuman                      ;        ;Töp Sirtian;;
c_syrt_adj_khazar                     ;        ;Tëp Särtian;;
c_syrt_adj_pecheneg                   ;        ;Töp Sirtian;;
c_syrt_adj_karluk                     ;        ;Töp Sirtian;;
c_syrt_adj_avar                       ;        ;Tëp Särtian;;
c_syrt_adj_khitan                     ;        ;Töp Sirtian;;
#,,,,,,,,,,,,,,;;;;
c_uzens_adj                           ;Uzens   ;Uzensian;;Uzensian
c_uzens_adj_bashkir                   ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_bolghar                   ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_turkish                   ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_turkmen                   ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_oghuz                     ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_mongol                    ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_kirghiz                   ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_uyghur                    ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_cuman                     ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_khazar                    ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_pecheneg                  ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_karluk                    ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_avar                      ;Bolshoy Uzen;Qaraösenian;;
c_uzens_adj_khitan                    ;Bolshoy Uzen;Qaraösenian;;
#,,,,,,,,,,,,,,;;;;
c_khantia_adj                         ;Samara  ;Samarian;;Khantian
c_khantia_adj_lithuanian              ;        ;Samaraian;;
c_khantia_adj_polish                  ;        ;Samaraian;;
c_khantia_adj_pommeranian             ;        ;Samaraian;;
c_khantia_adj_bohemian                ;        ;Samaraian;;
c_khantia_adj_moravian                ;        ;Samaraian;;
c_khantia_adj_russian                 ;        ;Samaraian;;
c_khantia_adj_serbian                 ;        ;Samaraian;;
c_khantia_adj_croatian                ;        ;Samaraian;;
c_khantia_adj_bulgarian               ;        ;Samaraian;;
c_khantia_adj_karantanci              ;        ;Samaraian;;
c_khantia_adj_bosnian                 ;        ;Samaraian;;
##,,,,,,,,,,,,,,;;;;
c_mordva_adj                          ;Mokshan ;Mokshan;;Mordvian
c_mordva_adj_russian                  ;        ;Moksha;;
c_mordva_adj_bashkir                  ;        ;Muqshian;;
c_mordva_adj_bolghar                  ;        ;Mäqshän;;
c_mordva_adj_turkish                  ;        ;Mukshian;;
c_mordva_adj_turkmen                  ;        ;Mukshian;;
c_mordva_adj_oghuz                    ;        ;Mukshian;;
c_mordva_adj_mongol                   ;        ;Muqshian;;
c_mordva_adj_kirghiz                  ;        ;Muqshian;;
c_mordva_adj_uyghur                   ;        ;Muqshian;;
c_mordva_adj_cuman                    ;        ;Muqshian;;
c_mordva_adj_khazar                   ;        ;Mäqshän;;
c_mordva_adj_pecheneg                 ;        ;Mukshian;;
c_mordva_adj_karluk                   ;        ;Muqshian;;
c_mordva_adj_avar                     ;        ;Mäqshän;;
c_mordva_adj_khitan                   ;        ;Muqshian;;
c_mordva_adj_mordvin                  ;        ;Jovian;;
c_mordva_adj_karelian                 ;        ;Jovian;;
c_mordva_adj_samoyed                  ;        ;Jovian;;
c_mordva_adj_vepsian                  ;        ;Jovian;;
c_mordva_adj_mari                     ;        ;Jovian;;
c_mordva_adj_khanty                   ;        ;Jovian;;
c_mordva_adj_lappish                  ;        ;Jovian;;
c_mordva_adj_komi                     ;        ;Jovian;;
c_mordva_adj_finnish                  ;        ;Jovian;;
c_mordva_adj_ugricbaltic              ;        ;Jovian;;
c_mordva_adj_livonian                 ;        ;Jovian;;
#,,,,,,,,,,,,,,;;;;
c_burtasy_adj                         ;Barysh  ;Baryshian;;Burtasyan
c_burtasy_adj_lithuanian              ;        ;Baryshasian;;
c_burtasy_adj_lettigallish            ;        ;Baryshasian;;
c_burtasy_adj_prussian                ;        ;Baryshasian;;
c_burtasy_adj_bashkir                 ;        ;Barishian;;
c_burtasy_adj_bolghar                 ;        ;Barishian;;
c_burtasy_adj_turkish                 ;        ;Barishian;;
c_burtasy_adj_turkmen                 ;        ;Barishian;;
c_burtasy_adj_oghuz                   ;        ;Barishian;;
