#CODE                            ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
d_jomsvikings_adj                ;        ;;;;Jomsviking
#v1_101.csv;;
d_meath_adj_irish                ;        ;;;;Taran
d_ghanan_band                    ;        ;;;;Ghanan Band
d_ghanan_band_adj                ;        ;;;;Ghanan
d_aztec_reformed                 ;        ;;;;The Aztec Church
#v1_102.csv;;
#v1_103.csv;;
#v1_10b.csv;;
#v1_11.csv;;
#v2_00.csv;;
k_israel                         ;        ;;;;Israel
k_israel_adj                     ;        ;;;;Israelites
d_jewish                         ;        ;;;;The Jewish High Priesthood
d_jewish_adj                     ;        ;;;;Jewish
d_bektashi                       ;        ;;;;Bektashi Order
d_bektashi_adj                   ;        ;;;;Bektashi
d_immortals                      ;        ;;;;Immortals
d_immortals_adj                  ;        ;;;;Immortal
d_zealots                        ;        ;;;;Zealots
d_zealots_adj                    ;        ;;;;Zealot
d_holy_sepulchre                 ;        ;;;;Brotherhood of the Holy Sepulchre
d_holy_sepulchre_adj             ;        ;;;;Brotherhood
d_saint_anthony                  ;        ;;;;Order of Saint Anthony
d_saint_anthony_adj              ;        ;;;;Saint Anthony
d_sky_lords                      ;        ;;;;Lords of the Sky
d_sky_lords_adj                  ;        ;;;;Sky Lord
d_spirit_guardians               ;        ;;;;Spirit Guardians
d_spirit_guardians_adj           ;        ;;;;Guardian
d_warriors_perun                 ;        ;;;;Warriors of Perun
d_warriors_perun_adj             ;        ;;;;Perun
d_chosen_perkunas                ;        ;;;;Chosen of Perkunas
d_chosen_perkunas_adj            ;        ;;;;Perkunas
d_sons_kaleva                    ;        ;;;;Sons of Kaleva
d_sons_kaleva_adj                ;        ;;;;Kaleva
d_huitzilopochtli                ;        ;;;;Cult of Huitzilopochtli
d_huitzilopochtli_adj            ;        ;;;;Huitzilopochtli
d_knights_santiago               ;        ;;;;Knights of Santiago
d_knights_santiago_adj           ;        ;;;;Santiago
d_knights_calatrava              ;        ;;;;Knights of Calatrava
d_knights_calatrava_adj          ;        ;;;;Calatrava
d_fraticelli                     ;        ;;;;The Fraticelli Papacy
d_fraticelli_adj                 ;        ;;;;Fraticelli Papal
d_iconoclast                     ;        ;;;;The Iconoclast Patriarchate
d_iconoclast_adj                 ;        ;;;;Iconoclast Patriarchal
d_yazidi                         ;        ;;;;The Yazidi Sheikhdom
d_yazidi_adj                     ;        ;;;;Yazidi
d_ibadi                          ;        ;;;;The Ibadi Caliphate
d_ibadi_adj                      ;        ;;;;Ibadi Caliphal
d_hurufi                         ;        ;;;;The Hurufi Skeikhdom
d_hurufi_adj                     ;        ;;;;Hurufi
#v2_00b.csv;;
#v2_01.csv;;
#v2_02.csv;;
#v2_10.csv;;
d_followers_arjuna               ;        ;;;;Followers of Arjuna
d_followers_arjuna_adj           ;        ;;;;Arjuna
d_ashokas_chosen                 ;        ;;;;Chosen of Ashoka
d_ashokas_chosen_adj             ;        ;;;;Ashoka
d_bulls_rishabha                 ;        ;;;;Bulls of Rishabha
d_bulls_rishabha_adj             ;        ;;;;Rishabha
d_paulician                      ;        ;;;;The Paulician Patriarchate
d_paulician_adj                  ;        ;;;;Paulician
d_saint_addai                    ;        ;;;;Order of Saint Addai
d_saint_addai_adj                ;        ;;;;Addaian
#v2_10b.csv;;
e_india                          ;        ;;;;India
#v2_10c.csv;;
#v2_10d.csv;;
#v2_11.csv;;
#v2_13.csv;;
#v2_14.csv;;
#v2_15.csv;;
#v2_20.csv;;
e_germany                        ;        ;;;;Germania
e_germany_adj                    ;        ;;;;German
k_lombardy                       ;        ;;;;Lombardy
k_lombardy_adj                   ;        ;;;;Lombard
k_avaria                         ;        ;;;;Avaria
k_avaria_adj                     ;        ;;;;Avarian
c_chandax_adj_greek              ;        ;;;;Gortynian
VIKING_ERA                       ;        ;;;;Viking Age
VIKING_ERA_INFO                  ;        ;;;;By the middle of the 9th century, the Norse raiders and adventurers known as the Vikings had already begun to set their indelible mark on the map of Europe, establishing realms in Russia and the British Isles and travelling and raiding as far as the Black Sea and the Mediterranean. The Karling rulers, descendants of Charlemagne, ruled mighty realms in France, Germany and Italy, while the Muslim religion was now firmly established in Spain under the Umayyads. The Byzantine emperor held on, though suffering under increasing pressure from the Caliphate and the Bulgarians. West of the fractured Steppes, The Magyars were poised to make their claim on the Carpathian basin. Islam was spreading rapidly in Persia under rulers such as the Saffarids, and had penetrated into the Indus valley. Further East, the Hindu Pratihara dynasty was expanding.
EARLY_MED_INFO                   ;        ;;;;By the late 10th and early 11th centuries the Muslim world was changing, with Turkish dynasties such as the Seljuks and Ghaznavids now dominating Persia. The Byzantine Empire was still holding its own but was to see worse times coming. Central and Western continental Europe was split between France and a strong Holy Roman Empire, while Christian kings were advancing against a fractured and weakened Muslim Spain. Scandinavia was quickly converting to Christianity, and the Norse settlers in Russia and Britain had become assimilated with the local populations. Yet Viking descendants in Normandy and Italy were preparing new conquests, and the time of the First Crusade was approaching...
ERA_CHAR_INFO_163112             ;        ;;;;Halfdan Whiteshirt was born the son of legendary Viking Ragnar Lodbrok. He made several successful expeditions, journeying primarily to England, and later was one of the leaders of the Great Heathen Army of 865. Halfdan managed to build a large realm for himself in England, including areas as far south as London, but later ran into trouble with his peers and was expelled from the realm. He then sought out new adventures and eventually died as a Viking on another bold expedition.
ERA_CHAR_INFO_40605              ;        ;;;;Rurik was a viking of Swedish origin who took advantage of the internal struggles of the tribes around Ladoga to conquer and establish a strong Norse realm in the east. His successors expanded their influence and eventually ruled as far south as Kiev, and the dynasty soon also adopted the Slavic language and customs (as Viking settlers often did). The descendants of Rurik would eventually become the first Tsars of Russia.
ERA_CHAR_INFO_90104              ;        ;;;;When Louis the Pious died, civil war broke out in the Carolingian Empire between his sons due to disagreements over the inheritance. In the settlement that followed the war, Charles was given West Francia. Once Lothair died, however, the balance of power was broken and Charles fought long and bitterly with his brother Ludwig over primacy and over the lands that Lothar had left behind. After Ludwig's death, Charles tried to make a grab for the German lands, but he died during the resulting war in 877 while crossing the Alps.
ERA_CHAR_INFO_90107              ;        ;;;;After making peace with his brothers at the Treaty of Verdun, Ludwig ruled over East Francia and Bavaria, lands that he had already administrated before his father's death. After this, he was locked in constant struggles to expand his power in the Frankish Empire, sometimes allying with his brother Charles the Bald and sometimes fighting him. He was also engaged with suppressing rebellions in Saxony and fighting wars on the Moravian border. He was a great sponsor of the church, using it as a means to suppress pagan subjects, and Germany started to develop its own identity as a kingdom during his reign.
ERA_CHAR_INFO_1700               ;        ;;;;Basil the Macedonian was born to simple peasant parents in Macedonia. After a tumultuous early life, he eventually entered the service of relatives of the imperial house. With time, he became a friend and confidant of Emperor Michael. Using his position to advance his interests, he soon became co-emperor and eventually murdered Michael to become sole emperor. Once in power, he developed a reputation for efficiency and dedication to the empire. He restored good relations with the Pope and strengthened the eastern frontier in spite of hard-fought wars with the Paulicians and the Arabs.
ERA_CHAR_INFO_34014              ;        ;;;;Al-Mu'tazz became Caliph in 866, at only 19 years of age, in a situation where the Abbasid Empire was rife with power struggles between different factions. After a very bloody period of dealing with his various enemies he looked like he was coming out on top, but by then his coffers were empty and a rebellion among the soldiers turned his fortunes around. In the end he was taken prisoner, beaten and locked in a room to starve to death. He was 24 years old when he died.
ERA_CHAR_INFO_140                ;        ;;;;William the Conqueror, a descendant of the Viking chief Rollo, became duke of Normandy at a very young age, a situation compounded by the fact that he was also a bastard. Early on he was constantly being used as a pawn by rival factions in the duchy, with a succession of his guardians being murdered. Once he reached adulthood, he faced years of warfare in order to take full control over his duchy, eventually emerging victorious. In 1066 he successfully invaded England to press a claim on the English throne. He spent the remainder of his reign consolidating and reforming his new kingdom in the face of sometimes fierce opposition.
ERA_CHAR_INFO_1128               ;        ;;;;Robert Guiscard was the sixth son of Tancred de Hauteville, a petty Norman lord. Just like his brothers, he left Normandy with a small force of followers to seek his fortune in Italy. A brilliant and ruthless leader, he spent several years building a reputation as a mercenary, and the ever changing political landscape in Italy eventually saw the pope investing him as Duke of Apulia. In further campaigns, he proceeded to conquer Sicily, fighting both the Saracens and the Byzantines to secure control. He thus established Norman rule in southern Italy and his conquests had a profound long term impact on the region.
d_zun_warriors                   ;        ;;;;Knights of the Sun
d_zun_warriors_adj               ;        ;;;;Zun
d_zun_pagan_reformed             ;        ;;;;The Church of Zun
d_kharijite                      ;        ;;;;The Kharijite Caliphate
d_kharijite_adj                  ;        ;;;;Kharijite Caliphal
#v2_20b.csv;;
e_seljuk_turks                   ;        ;;;;Seljuk Empire
ERA_CHAR_INFO_3096               ;        ;;;;Born in Cairo, Al-Mustansir became Caliph when he was only 6 years old. During his early years, his mother Ma'd Abu Tamim acted as regent and saw to her son's safety. Once he became an adult, his reign was dominated by strong Viziers, and also plagued by chaos as famine weakened the realm and powerful groups of Turkish mercenaries dominated Egypt and struggled for power. Al-Mustansir never fully took the reins of power, but he was to become the longest-reigning Caliph in history.
ERA_CHAR_INFO_3040               ;        ;;;;Alp Arslan, great-grandson of Seljuk, was born Muhammad bin Dawud Chaghri, but his strength, personal combat skills and valor were soon to earn him his honorary name, which means 'Heroic Lion'. Early on, he succeeded his father as governor of Khorasan, and after a succession crisis in 1064 he took the title of Sultan by force of arms, and became ruler of the immense Seljuk Empire. He then made war on the Byzantine Empire, defeating them thoroughly at the famous battle of Manzikert and taking the Emperor prisoner. This victory was a first step towards Turkish domination in Anatolia and was one of the major events triggering the crusades. He died true to his name, at the age of 42, refusing to let his guards help him against a rebel prisoner who came at him with a dagger.
d_haruriyyah                     ;        ;;;;Haruriyyah
d_haruriyyah_adj                 ;        ;;;;Haruriyyah
#v2_20c.csv;;
ERA_CHAR_INFO_1316               ;        ;;;;Heinrich was the son of Holy Roman Emperor Heinrich III, and like his father before him became King of the Germans at a very young age. He nearly drowned at the age of 12 when trying to escape a kidnapping at the hands of the Archbishop of Cologne during an ultimately successful political coup against his mother for the regency. Once an adult, he spent a lot of time balancing between the many powerful interest groups within his vast empire. He fought several wars against rebellious princes and against the Pagan Slavs. Heinrich also had a bitter controversy with the Pope Gregory VII over investiture, leading to his excommunication. Faced with possible rebellion in the Empire, Heinrich was forced to humiliate himself by standing on his knees in a blizzard for three days at Canossa while awaiting the Pope's pardon.
#v2_20d.csv;;
#v2_21.csv;;
#v2_21b.csv;;
#v2_30.csv;;
#v2_30b.csv;;
#v2_30c.csv;;
#v2_30d.csv;;
#v2_30f.csv;;
#v2_31.csv;;
#v2_34.csv;;
#v2_40.csv;;
#v2_40b.csv;;
#v2_40c.csv;;
d_lappish_band                   ;        ;;;;Sami Band
d_lappish_band_adj               ;        ;;;;Sami
#v2_40d.csv;;
#v2_40e.csv;;
#v2_40f.csv;;
#v2_41.csv;;
#v2_42.csv;;
e_chagatai                       ;        ;;;;Chagatai
#v2_42_notranslate.csv;;
#z_Joel.csv;;
#z_groogy.csv;;
#z_henrik.csv;;
#z_igor.csv;;
#z_magnus.csv;;
#z_olof.csv;;
