#CODE                                   ;SED2    ;SWMH;OTHER;SED1;VANILLA
#CombatUpdate.csv;;
#India.csv;;
title_master_of_the_bow                 ;        ;;;;Master of the Bow
title_master_of_the_bow_desc            ;        ;;;;The Master of the Bow is a prestigious honorific usually granted to those with demonstrated ability in bowmanship.
title_venerable_elder                   ;        ;;;;Venerable Elder
title_venerable_elder_desc              ;        ;;;;This honorific can only be granted to those who have reached the age of fifty. Their wisdom and the sorely needed guidance they offer the younger generations is deserving of great respect.
roman                                   ;        ;;;;Roman
title_yabgu                             ;        ;;;;Yabgu
title_yabgu_desc                        ;        ;;;;By tradition, the title of Yagbu is bestowed upon the second highest member of a ruling clan, often a brother of the Khan. It carries a great deal of respect.
title_ishad                             ;        ;;;;Ishad
title_ishad_desc                        ;        ;;;;Ishad is the title given to the highest ranking generals, and as such, it may be regarded as a mark of honor.
title_kundur                            ;        ;;;;Kündür
title_kundur_desc                       ;        ;;;;The Kündur is traditionally a high ranking official in the Khan's court, and bestowing it on someone is a sign of approval.
#v1_101.csv;;
d_meath_adj_irish                       ;        ;;;;Taran
d_ghanan_band                           ;        ;;;;Ghanan Band
d_ghanan_band_adj                       ;        ;;;;Ghanan
hellenic_pagan                          ;        ;;;;Hellenic
d_aztec_reformed                        ;        ;;;;The Aztec Church
#v1_102.csv;;
#v1_103.csv;;
#v1_10b.csv;;
ca_steppe_barracks_1                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_barracks_2                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_barracks_3                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_barracks_4                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_barracks_5                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_barracks_6                    ;        ;;;;Steppe Warrior Lodge
ca_steppe_stable_1                      ;        ;;;;Steppe Riding Grounds
ca_steppe_stable_2                      ;        ;;;;Steppe Riding Grounds
ca_steppe_stable_3                      ;        ;;;;Steppe Riding Grounds
ca_steppe_stable_4                      ;        ;;;;Steppe Riding Grounds
ca_steppe_stable_5                      ;        ;;;;Steppe Riding Grounds
ca_steppe_stable_6                      ;        ;;;;Steppe Riding Grounds
ca_steppe_barracks_desc                 ;        ;;;;The people of the steppes focus on horse warfare at the expense of foot soldiers, but the fighting men trained at this warrior lodge are more than capable of holding their own in battle.
ca_steppe_stable_desc                   ;        ;;;;The steppe is ideal for warfare on horseback, and the nomadic warrior cultures of these lands know to press this advantage. These riding grounds produce extra light cavalry and horse archers.
#v1_11.csv;;
#v2_00.csv;;
jewish                                  ;        ;;;;Jewish
samaritan                               ;        ;;;;Samaritan
karaite                                 ;        ;;;;Karaite
k_israel                                ;        ;;;;Israel
k_israel_adj                            ;        ;;;;Israelites
d_jewish                                ;        ;;;;The Jewish High Priesthood
d_jewish_adj                            ;        ;;;;Jewish
d_bektashi                              ;        ;;;;Bektashi Order
d_bektashi_adj                          ;        ;;;;Bektashi
d_immortals                             ;        ;;;;Immortals
d_immortals_adj                         ;        ;;;;Immortal
d_zealots                               ;        ;;;;Zealots
d_zealots_adj                           ;        ;;;;Zealot
d_holy_sepulchre                        ;        ;;;;Brotherhood of the Holy Sepulchre
d_holy_sepulchre_adj                    ;        ;;;;Brotherhood
d_saint_anthony                         ;        ;;;;Order of Saint Anthony
d_saint_anthony_adj                     ;        ;;;;Saint Anthony
d_sky_lords                             ;        ;;;;Lords of the Sky
d_sky_lords_adj                         ;        ;;;;Sky Lord
d_spirit_guardians                      ;        ;;;;Spirit Guardians
d_spirit_guardians_adj                  ;        ;;;;Guardian
d_warriors_perun                        ;        ;;;;Warriors of Perun
d_warriors_perun_adj                    ;        ;;;;Perun
d_chosen_perkunas                       ;        ;;;;Chosen of Perkunas
d_chosen_perkunas_adj                   ;        ;;;;Perkunas
d_sons_kaleva                           ;        ;;;;Sons of Kaleva
d_sons_kaleva_adj                       ;        ;;;;Kaleva
d_huitzilopochtli                       ;        ;;;;Cult of Huitzilopochtli
d_huitzilopochtli_adj                   ;        ;;;;Huitzilopochtli
d_knights_santiago                      ;        ;;;;Knights of Santiago
d_knights_santiago_adj                  ;        ;;;;Santiago
d_knights_calatrava                     ;        ;;;;Knights of Calatrava
d_knights_calatrava_adj                 ;        ;;;;Calatrava
d_fraticelli                            ;        ;;;;The Fraticelli Papacy
d_fraticelli_adj                        ;        ;;;;Fraticelli Papal
d_iconoclast                            ;        ;;;;The Iconoclast Patriarchate
d_iconoclast_adj                        ;        ;;;;Iconoclast Patriarchal
d_yazidi                                ;        ;;;;The Yazidi Sheikhdom
d_yazidi_adj                            ;        ;;;;Yazidi
d_ibadi                                 ;        ;;;;The Ibadi Caliphate
d_ibadi_adj                             ;        ;;;;Ibadi Caliphal
d_hurufi                                ;        ;;;;The Hurufi Skeikhdom
d_hurufi_adj                            ;        ;;;;Hurufi
israelite                               ;        ;;;;Israelite
sephardi                                ;        ;;;;Sephardi
#v2_00b.csv;;
#v2_01.csv;;
#v2_02.csv;;
ca_culture_jewish_1                     ;        ;;;;Jewish Heavy Infantry Barracks
ca_culture_jewish_2                     ;        ;;;;Jewish Heavy Infantry Barracks
ca_culture_jewish_3                     ;        ;;;;Jewish Heavy Infantry Barracks
ca_culture_jewish_4                     ;        ;;;;Jewish Heavy Infantry Barracks
ca_culture_jewish_1_desc                ;        ;;;;This is where the elite infantry serving a Jewish ruler is trained. Special care is taken to equip the soldiers with the finest heavy armor that money can buy. This, combined with rigorous training and iron discipline, makes them an elite force to be truly feared.
RETTYPE_CUL_JEWISH                      ;        ;;;;Bar Kochba Guards
#v2_10.csv;;
hindu                                   ;        ;;;;Hindu
buddhist                                ;        ;;;;Buddhist
jain                                    ;        ;;;;Jain
kirghiz                                 ;        ;;;;Kirghiz
baloch                                  ;        ;;;;Baloch
indo_aryan_group                        ;        ;;;;Indo-Aryan
dravidian_group                         ;        ;;;;Dravidian
bengali                                 ;        ;;;;Bengali
hindustani                              ;        ;;;;Hindustani
sindhi                                  ;        ;;;;Sindhi
marathi                                 ;        ;;;;Marathi
sinhala                                 ;        ;;;;Sinhala
telugu                                  ;        ;;;;Telugu
kannada                                 ;        ;;;;Kannada
tamil                                   ;        ;;;;Tamil
gujurati                                ;        ;;;;Gujarati
panjabi                                 ;        ;;;;Panjabi
rajput                                  ;        ;;;;Rajput
oriya                                   ;        ;;;;Oriya
assamese                                ;        ;;;;Assamese
d_followers_arjuna                      ;        ;;;;Followers of Arjuna
d_followers_arjuna_adj                  ;        ;;;;Arjuna
d_ashokas_chosen                        ;        ;;;;Chosen of Ashoka
d_ashokas_chosen_adj                    ;        ;;;;Ashoka
d_bulls_rishabha                        ;        ;;;;Bulls of Rishabha
d_bulls_rishabha_adj                    ;        ;;;;Rishabha
title_master_of_the_royal_elephants     ;        ;;;;Master of the Royal Elephants
title_master_of_the_royal_elephants_desc;        ;;;;Great monarchs often employ units of war elephants in their army to great effect. But aside from that, the elephant also has great value as a symbol of stability, strength and perserverance. All this makes it very important to keep the ruler's elephants in good health, and the position of Master of the Royal Elephants is a correspondingly prestigious one.
title_royal_builder                     ;        ;;;;Royal Builder
title_royal_builder_desc                ;        ;;;;Powerful rulers will always be expanding their palaces and building new ones. The position of Royal Builder holds much prestige, though the holder need not actually have any architectural or engineering skills. It's usually someone else doing the real work.
title_court_poet_india                  ;        ;;;;Court Poet
title_court_poet_india_desc             ;        ;;;;Poetry is an art much respected in Indian culture, and thus the Court Poet has always been a position of prestige.
ca_culture_indian_1                     ;        ;;;;War Elephant Pens
ca_culture_indian_2                     ;        ;;;;War Elephant Pens
ca_culture_indian_3                     ;        ;;;;War Elephant Pens
ca_culture_indian_4                     ;        ;;;;War Elephant Pens
ca_culture_indian_1_desc                ;        ;;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_2_desc                ;        ;;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_3_desc                ;        ;;;;This is where the fearsome war elephants are bred and trained.
ca_culture_indian_4_desc                ;        ;;;;This is where the fearsome war elephants are bred and trained.
RETTYPE_CUL_INDIAN                      ;        ;;;;Steel Bow Infantry
paulician                               ;        ;;;;Paulician
d_paulician                             ;        ;;;;The Paulician Patriarchate
d_paulician_adj                         ;        ;;;;Paulician
messalian                               ;        ;;;;Messalian
d_saint_addai                           ;        ;;;;Order of Saint Addai
d_saint_addai_adj                       ;        ;;;;Addaian
title_guru                              ;        ;;;;Court Guru
title_guru_desc                         ;        ;;;;A guru is a wise master or teacher, one who imparts wisdom, usually by giving oral instruction and advice. Having a respected guru residing at your court can be useful, giving you access to sage advice.
#v2_10b.csv;;
e_india                                 ;        ;;;;India
#v2_10c.csv;;
#v2_10d.csv;;
#v2_11.csv;;
#v2_13.csv;;
#v2_14.csv;;
#v2_15.csv;;
#v2_20.csv;;
e_germany                               ;        ;;;;Germania
e_germany_adj                           ;        ;;;;German
old_saxon                               ;        ;;;;Saxon
lombard                                 ;        ;;;;Lombard
visigothic                              ;        ;;;;Visigothic
suebi                                   ;        ;;;;Suebi
ilmenian                                ;        ;;;;Ilmenian
severian                                ;        ;;;;Severian
volhynian                               ;        ;;;;Volhynian
k_lombardy                              ;        ;;;;Lombardy
k_lombardy_adj                          ;        ;;;;Lombard
k_avaria                                ;        ;;;;Avaria
k_avaria_adj                            ;        ;;;;Avarian
pictish                                 ;        ;;;;Pictish
c_chandax_adj_greek                     ;        ;;;;Gortynian
VIKING_ERA                              ;        ;;;;Viking Age
VIKING_ERA_INFO                         ;        ;;;;By the middle of the 9th century, the Norse raiders and adventurers known as the Vikings had already begun to set their indelible mark on the map of Europe, establishing realms in Russia and the British Isles and travelling and raiding as far as the Black Sea and the Mediterranean. The Karling rulers, descendants of Charlemagne, ruled mighty realms in France, Germany and Italy, while the Muslim religion was now firmly established in Spain under the Umayyads. The Byzantine emperor held on, though suffering under increasing pressure from the Caliphate and the Bulgarians. West of the fractured Steppes, The Magyars were poised to make their claim on the Carpathian basin. Islam was spreading rapidly in Persia under rulers such as the Saffarids, and had penetrated into the Indus valley. Further East, the Hindu Pratihara dynasty was expanding.
EARLY_MED                               ;        ;;;;High Middle Ages
EARLY_MED_INFO                          ;        ;;;;By the late 10th and early 11th centuries the Muslim world was changing, with Turkish dynasties such as the Seljuks and Ghaznavids now dominating Persia. The Byzantine Empire was still holding its own but was to see worse times coming. Central and Western continental Europe was split between France and a strong Holy Roman Empire, while Christian kings were advancing against a fractured and weakened Muslim Spain. Scandinavia was quickly converting to Christianity, and the Norse settlers in Russia and Britain had become assimilated with the local populations. Yet Viking descendants in Normandy and Italy were preparing new conquests, and the time of the First Crusade was approaching...
ERA_CHAR_INFO_163112                    ;        ;;;;Halfdan Whiteshirt was born the son of legendary Viking Ragnar Lodbrok. He made several successful expeditions, journeying primarily to England, and later was one of the leaders of the Great Heathen Army of 865. Halfdan managed to build a large realm for himself in England, including areas as far south as London, but later ran into trouble with his peers and was expelled from the realm. He then sought out new adventures and eventually died as a Viking on another bold expedition.
ERA_CHAR_INFO_40605                     ;        ;;;;Rurik was a viking of Swedish origin who took advantage of the internal struggles of the tribes around Ladoga to conquer and establish a strong Norse realm in the east. His successors expanded their influence and eventually ruled as far south as Kiev, and the dynasty soon also adopted the Slavic language and customs (as Viking settlers often did). The descendants of Rurik would eventually become the first Tsars of Russia.
ERA_CHAR_INFO_90104                     ;        ;;;;When Louis the Pious died, civil war broke out in the Carolingian Empire between his sons due to disagreements over the inheritance. In the settlement that followed the war, Charles was given West Francia. Once Lothair died, however, the balance of power was broken and Charles fought long and bitterly with his brother Ludwig over primacy and over the lands that Lothar had left behind. After Ludwig's death, Charles tried to make a grab for the German lands, but he died during the resulting war in 877 while crossing the Alps.
ERA_CHAR_INFO_90107                     ;        ;;;;After making peace with his brothers at the Treaty of Verdun, Ludwig ruled over East Francia and Bavaria, lands that he had already administrated before his father's death. After this, he was locked in constant struggles to expand his power in the Frankish Empire, sometimes allying with his brother Charles the Bald and sometimes fighting him. He was also engaged with suppressing rebellions in Saxony and fighting wars on the Moravian border. He was a great sponsor of the church, using it as a means to suppress pagan subjects, and Germany started to develop its own identity as a kingdom during his reign.
ERA_CHAR_INFO_1700                      ;        ;;;;Basil the Macedonian was born to simple peasant parents in Macedonia. After a tumultuous early life, he eventually entered the service of relatives of the imperial house. With time, he became a friend and confidant of Emperor Michael. Using his position to advance his interests, he soon became co-emperor and eventually murdered Michael to become sole emperor. Once in power, he developed a reputation for efficiency and dedication to the empire. He restored good relations with the Pope and strengthened the eastern frontier in spite of hard-fought wars with the Paulicians and the Arabs.
ERA_CHAR_INFO_34014                     ;        ;;;;Al-Mu'tazz became Caliph in 866, at only 19 years of age, in a situation where the Abbasid Empire was rife with power struggles between different factions. After a very bloody period of dealing with his various enemies he looked like he was coming out on top, but by then his coffers were empty and a rebellion among the soldiers turned his fortunes around. In the end he was taken prisoner, beaten and locked in a room to starve to death. He was 24 years old when he died.
ERA_CHAR_INFO_140                       ;        ;;;;William the Conqueror, a descendant of the Viking chief Rollo, became duke of Normandy at a very young age, a situation compounded by the fact that he was also a bastard. Early on he was constantly being used as a pawn by rival factions in the duchy, with a succession of his guardians being murdered. Once he reached adulthood, he faced years of warfare in order to take full control over his duchy, eventually emerging victorious. In 1066 he successfully invaded England to press a claim on the English throne. He spent the remainder of his reign consolidating and reforming his new kingdom in the face of sometimes fierce opposition.
ERA_CHAR_INFO_1128                      ;        ;;;;Robert Guiscard was the sixth son of Tancred de Hauteville, a petty Norman lord. Just like his brothers, he left Normandy with a small force of followers to seek his fortune in Italy. A brilliant and ruthless leader, he spent several years building a reputation as a mercenary, and the ever changing political landscape in Italy eventually saw the pope investing him as Duke of Apulia. In further campaigns, he proceeded to conquer Sicily, fighting both the Saracens and the Byzantines to secure control. He thus established Norman rule in southern Italy and his conquests had a profound long term impact on the region.
ct_barracks_1_desc                      ;        ;;;;This is where the adult men of the city muster to join the militia in times of war.
ca_training_grounds_1_desc              ;        ;;;;Training grounds is where the castle levies can practise and ready themselves for the inevitability of war.
d_zun_warriors                          ;        ;;;;Knights of the Sun
d_zun_warriors_adj                      ;        ;;;;Zun
zun_pagan                               ;        ;;;;Zunist
zun_pagan_reformed                      ;        ;;;;Church of Zun
d_zun_pagan_reformed                    ;        ;;;;The Church of Zun
tb_hillfort_1                           ;        ;;;;Earth Hillfort
tb_hillfort_2                           ;        ;;;;Wooden Hillfort
tb_hillfort_3                           ;        ;;;;Reinforced Hillfort
tb_hillfort_4                           ;        ;;;;Stone Hillfort
tb_shipyard_1                           ;        ;;;;Shipbuilder
tb_shipyard_2                           ;        ;;;;Shipbuilder
tb_shipyard_3                           ;        ;;;;Shipbuilder
tb_shipyard_4                           ;        ;;;;Shipbuilder
tb_training_grounds_1                   ;        ;;;;Training Grounds
tb_training_grounds_2                   ;        ;;;;Training Grounds
tb_training_grounds_3                   ;        ;;;;Training Grounds
tb_training_grounds_4                   ;        ;;;;Training Grounds
kharijite                               ;        ;;;;Kharijite
d_kharijite                             ;        ;;;;The Kharijite Caliphate
d_kharijite_adj                         ;        ;;;;Kharijite Caliphal
#v2_20b.csv;;
title_appointed_regent                  ;        ;;;;Designated Regent
title_appointed_regent_desc             ;        ;;;;This character will become the Regent if one is needed.
e_seljuk_turks                          ;        ;;;;Seljuk Empire
jewish_group                            ;        ;;;;Israelite
zoroastrian_group                       ;        ;;;;Mazdan
indian_group                            ;        ;;;;Dharman
ERA_CHAR_INFO_3096                      ;        ;;;;Born in Cairo, Al-Mustansir became Caliph when he was only 6 years old. During his early years, his mother Ma'd Abu Tamim acted as regent and saw to her son's safety. Once he became an adult, his reign was dominated by strong Viziers, and also plagued by chaos as famine weakened the realm and powerful groups of Turkish mercenaries dominated Egypt and struggled for power. Al-Mustansir never fully took the reins of power, but he was to become the longest-reigning Caliph in history.
ERA_CHAR_INFO_3040                      ;        ;;;;Alp Arslan, great-grandson of Seljuk, was born Muhammad bin Dawud Chaghri, but his strength, personal combat skills and valor were soon to earn him his honorary name, which means 'Heroic Lion'. Early on, he succeeded his father as governor of Khorasan, and after a succession crisis in 1064 he took the title of Sultan by force of arms, and became ruler of the immense Seljuk Empire. He then made war on the Byzantine Empire, defeating them thoroughly at the famous battle of Manzikert and taking the Emperor prisoner. This victory was a first step towards Turkish domination in Anatolia and was one of the major events triggering the crusades. He died true to his name, at the age of 42, refusing to let his guards help him against a rebel prisoner who came at him with a dagger.
tb_steppe_barracks_1                    ;        ;;;;Barracks
tb_steppe_barracks_2                    ;        ;;;;Barracks
tb_steppe_barracks_3                    ;        ;;;;Barracks
tb_steppe_barracks_4                    ;        ;;;;Barracks
tb_steppe_stable_1                      ;        ;;;;Stable
tb_steppe_stable_2                      ;        ;;;;Stable
tb_steppe_stable_3                      ;        ;;;;Stable
tb_steppe_stable_4                      ;        ;;;;Stable
tb_arsenal_1                            ;        ;;;;Weaponsmith
tb_arsenal_2                            ;        ;;;;Weaponsmith
tb_arsenal_3                            ;        ;;;;Weaponsmith
tb_arsenal_4                            ;        ;;;;Weaponsmith
tb_hillfort_1_desc                      ;        ;;;;A simple earthen hillfort will provide limited defence against our enemies.
tb_hillfort_2_desc                      ;        ;;;;With wooden palisades our hillfort will provide even more defence.
tb_hillfort_3_desc                      ;        ;;;;Reinforcing our wooden palisades with stone will strengthen the fort.
tb_hillfort_4_desc                      ;        ;;;;With the use of stone walls our hillfort will stand strong.
tb_market_town_1_desc                   ;        ;;;;Establishing a permanent village in our settlement is essential in order to improve our trade.
tb_market_town_2_desc                   ;        ;;;;Further expanding the village to a town will allow even more inhabitants to settle down to improve our trade.
tb_market_town_3_desc                   ;        ;;;;With some coin, the town will grow into a city with many traders and will improve our trade.
tb_market_town_4_desc                   ;        ;;;;The city will grow large and hold many trade posts, as any trade centre ought to.
tb_market_town_1                        ;        ;;;;Market Village
tb_market_town_2                        ;        ;;;;Market Town
tb_market_town_3                        ;        ;;;;Market City
tb_market_town_4                        ;        ;;;;Large Market City
tb_arsenal_desc                         ;        ;;;;This is where weapons are made, repaired and stored in preparation for war.
tb_training_grounds_desc                ;        ;;;;Our militia assembles here to train and arm themselves.
tb_war_camp_1                           ;        ;;;;War Camp
tb_war_camp_2                           ;        ;;;;War Camp
tb_war_camp_3                           ;        ;;;;War Camp
tb_war_camp_4                           ;        ;;;;War Camp
tb_war_camp_desc                        ;        ;;;;This is where the tribal warriors gather to hone their skills in preparation for times of war.
tb_practice_range_1                     ;        ;;;;Practice Range
tb_practice_range_2                     ;        ;;;;Practice Range
tb_practice_range_3                     ;        ;;;;Practice Range
tb_practice_range_4                     ;        ;;;;Practice Range
tb_practice_range_desc                  ;        ;;;;The tribal archers meet here to compete and to practice their marksmanship skills.
d_haruriyyah                            ;        ;;;;Haruriyyah
d_haruriyyah_adj                        ;        ;;;;Haruriyyah
#v2_20c.csv;;
ERA_CHAR_INFO_1316                      ;        ;;;;Heinrich was the son of Holy Roman Emperor Heinrich III, and like his father before him became King of the Germans at a very young age. He nearly drowned at the age of 12 when trying to escape a kidnapping at the hands of the Archbishop of Cologne during an ultimately successful political coup against his mother for the regency. Once an adult, he spent a lot of time balancing between the many powerful interest groups within his vast empire. He fought several wars against rebellious princes and against the Pagan Slavs. Heinrich also had a bitter controversy with the Pope Gregory VII over investiture, leading to his excommunication. Faced with possible rebellion in the Empire, Heinrich was forced to humiliate himself by standing on his knees in a blizzard for three days at Canossa while awaiting the Pope's pardon.
RETTYPE_SKIR2                           ;        ;;;;Light Skirmish
#v2_20d.csv;;
#v2_21.csv;;
#v2_21b.csv;;
#v2_30.csv;;
#v2_30b.csv;;
#v2_30c.csv;;
#v2_30d.csv;;
#v2_30f.csv;;
#v2_31.csv;;
#v2_34.csv;;
#v2_40.csv;;
silk_road                               ;        ;;;;Silk Road
tr_silk_road_1                          ;        ;;;;Silk Road Trade Post
tr_silk_road_1_desc                     ;        ;;;;This is a small but vibrant trading post on the Silk Road.
tr_silk_road_2                          ;        ;;;;Silk Road Market
tr_silk_road_2_desc                     ;        ;;;;This Silk Road trading post has grown into a large town, offering more protection against raiders and brigands and thus attracting more merchants who prefer to stay here and trade.
tr_silk_road_3                          ;        ;;;;Major Silk Road City
tr_silk_road_3_desc                     ;        ;;;;This is a major trading hub on the Silk Road, where merchants come from all directions to trade their wares. All goods and services known to civilized man can be found here, and a myriad of languages echo through the many streets and alleys.
#v2_40b.csv;;
#v2_40c.csv;;
d_lappish_band                          ;        ;;;;Sami Band
d_lappish_band_adj                      ;        ;;;;Sami
title_commander                         ;        ;;;;Commander
#v2_40d.csv;;
title_behi                              ;        ;;;;Behi
title_behi_desc                         ;        ;;;;This title was given to women in the families within the Mongolian nobility.
title_master_of_the_eagle               ;        ;;;;Master of the Eagle
title_master_of_the_eagle_desc          ;        ;;;;The Mongolian warriors used eagles to aid them while hunting. Being responsible for the training of these companions was a great honor.
no_horse_breeder_1                      ;        ;;;;Horse Breeder
no_horse_breeder_2                      ;        ;;;;Horse Breeder
no_horse_breeder_3                      ;        ;;;;Horse Breeder
no_horse_breeder_4                      ;        ;;;;Horse Breeder
no_horse_breeder_5                      ;        ;;;;Horse Breeder
no_horse_breeder_6                      ;        ;;;;Horse Breeder
no_horse_breeder_7                      ;        ;;;;Horse Breeder
no_horse_breeder_8                      ;        ;;;;Horse Breeder
no_wrestling_1                          ;        ;;;;Wrestling
no_wrestling_2                          ;        ;;;;Wrestling
no_wrestling_3                          ;        ;;;;Wrestling
no_wrestling_4                          ;        ;;;;Wrestling
no_wrestling_5                          ;        ;;;;Wrestling
no_wrestling_6                          ;        ;;;;Wrestling
no_wrestling_7                          ;        ;;;;Wrestling
no_wrestling_8                          ;        ;;;;Wrestling
no_wrestling_desc                       ;        ;;;;In the wrestling pit people fight for glory and enjoyment.
no_shrine_1                             ;        ;;;;Shrine
no_shrine_2                             ;        ;;;;Shrine
no_shrine_3                             ;        ;;;;Shrine
no_shrine_4                             ;        ;;;;Shrine
no_shrine_5                             ;        ;;;;Shrine
no_shrine_6                             ;        ;;;;Shrine
no_shrine_7                             ;        ;;;;Shrine
no_shrine_8                             ;        ;;;;Shrine
no_shrine_desc                          ;        ;;;;At the shrine people can practice the main religious rituals and ceremonies.
no_ox_wagon_1                           ;        ;;;;Ox & Wagon
no_ox_wagon_2                           ;        ;;;;Ox & Wagon
no_ox_wagon_3                           ;        ;;;;Ox & Wagon
no_ox_wagon_4                           ;        ;;;;Ox & Wagon
no_ox_wagon_5                           ;        ;;;;Ox & Wagon
no_ox_wagon_6                           ;        ;;;;Ox & Wagon
no_ox_wagon_7                           ;        ;;;;Ox & Wagon
no_ox_wagon_8                           ;        ;;;;Ox & Wagon
no_ox_wagon_desc                        ;        ;;;;Wagons pulled by oxen are used to move villages and supplies. Yurts were commonly moved fully assembled to achieve a mobile community.
no_sheep_1                              ;        ;;;;Sheep
no_sheep_2                              ;        ;;;;Sheep
no_sheep_3                              ;        ;;;;Sheep
no_sheep_4                              ;        ;;;;Sheep
no_sheep_5                              ;        ;;;;Sheep
no_sheep_6                              ;        ;;;;Sheep
no_sheep_7                              ;        ;;;;Sheep
no_sheep_8                              ;        ;;;;Sheep
no_sheep_desc                           ;        ;;;;Sheep wool is used to make felt in addition to the meat that the sheep provide.
no_hunting_parties_1                    ;        ;;;;Hunting Parties
no_hunting_parties_2                    ;        ;;;;Hunting Parties
no_hunting_parties_3                    ;        ;;;;Hunting Parties
no_hunting_parties_4                    ;        ;;;;Hunting Parties
no_hunting_parties_5                    ;        ;;;;Hunting Parties
no_hunting_parties_6                    ;        ;;;;Hunting Parties
no_hunting_parties_7                    ;        ;;;;Hunting Parties
no_hunting_parties_8                    ;        ;;;;Hunting Parties
no_hunting_parties_desc                 ;        ;;;;Regular hunting activities are arranged in the region.
no_riding_contests_1                    ;        ;;;;Riding Contests
no_riding_contests_2                    ;        ;;;;Riding Contests
no_riding_contests_3                    ;        ;;;;Riding Contests
no_riding_contests_4                    ;        ;;;;Riding Contests
no_riding_contests_5                    ;        ;;;;Riding Contests
no_riding_contests_6                    ;        ;;;;Riding Contests
no_riding_contests_7                    ;        ;;;;Riding Contests
no_riding_contests_8                    ;        ;;;;Riding Contests
no_riding_contests_desc                 ;        ;;;;A competition to bring forth the fastest riders.
no_yam_1                                ;        ;;;;Yam
no_yam_2                                ;        ;;;;Yam
no_yam_3                                ;        ;;;;Yam
no_yam_4                                ;        ;;;;Yam
no_yam_5                                ;        ;;;;Yam
no_yam_6                                ;        ;;;;Yam
no_yam_7                                ;        ;;;;Yam
no_yam_8                                ;        ;;;;Yam
no_yam_desc                             ;        ;;;;Checkpoints for a fast messenger system giving supplies and fresh horses to allow messengers to travel huge distances every day.
no_baghatur_council_1                   ;        ;;;;Baghatur Council
no_baghatur_council_2                   ;        ;;;;Baghatur Council
no_baghatur_council_3                   ;        ;;;;Baghatur Council
no_baghatur_council_4                   ;        ;;;;Baghatur Council
no_baghatur_council_5                   ;        ;;;;Baghatur Council
no_baghatur_council_6                   ;        ;;;;Baghatur Council
no_baghatur_council_7                   ;        ;;;;Baghatur Council
no_baghatur_council_8                   ;        ;;;;Baghatur Council
no_baghatur_council_desc                ;        ;;;;The most proven heroes of the realm gather to discuss everything from politics to tactics.
no_cattle_pens_1                        ;        ;;;;Cattle Pens
no_cattle_pens_2                        ;        ;;;;Cattle Pens
no_cattle_pens_3                        ;        ;;;;Cattle Pens
no_cattle_pens_4                        ;        ;;;;Cattle Pens
no_cattle_pens_5                        ;        ;;;;Cattle Pens
no_cattle_pens_6                        ;        ;;;;Cattle Pens
no_cattle_pens_7                        ;        ;;;;Cattle Pens
no_cattle_pens_8                        ;        ;;;;Cattle Pens
no_cattle_pens_desc                     ;        ;;;;The cattle livestock provides meat and works as pack animals.
no_meat_preserver_1                     ;        ;;;;Meat Preserver
no_meat_preserver_2                     ;        ;;;;Meat Preserver
no_meat_preserver_3                     ;        ;;;;Meat Preserver
no_meat_preserver_4                     ;        ;;;;Meat Preserver
no_meat_preserver_5                     ;        ;;;;Meat Preserver
no_meat_preserver_6                     ;        ;;;;Meat Preserver
no_meat_preserver_7                     ;        ;;;;Meat Preserver
no_meat_preserver_8                     ;        ;;;;Meat Preserver
no_meat_preserver_desc                  ;        ;;;;Dried meat work as effective field rations for the armies.
no_harbor_1                             ;        ;;;;Harbor
no_harbor_2                             ;        ;;;;Harbor
no_harbor_3                             ;        ;;;;Harbor
no_harbor_4                             ;        ;;;;Harbor
no_harbor_5                             ;        ;;;;Harbor
no_harbor_6                             ;        ;;;;Harbor
no_harbor_7                             ;        ;;;;Harbor
no_harbor_8                             ;        ;;;;Harbor
no_harbor_desc                          ;        ;;;;A harbor village allowing small transport and trade ships to dock and be maintained.
no_fishing_village_1                    ;        ;;;;Fishing Village
no_fishing_village_2                    ;        ;;;;Fishing Village
no_fishing_village_3                    ;        ;;;;Fishing Village
no_fishing_village_4                    ;        ;;;;Fishing Village
no_fishing_village_5                    ;        ;;;;Fishing Village
no_fishing_village_6                    ;        ;;;;Fishing Village
no_fishing_village_7                    ;        ;;;;Fishing Village
no_fishing_village_8                    ;        ;;;;Fishing Village
no_fishing_village_desc                 ;        ;;;;Fishers use the nearby water to provide an additional source of food.
no_felt_crafter_1                       ;        ;;;;Felt Crafter
no_felt_crafter_2                       ;        ;;;;Felt Crafter
no_felt_crafter_3                       ;        ;;;;Felt Crafter
no_felt_crafter_4                       ;        ;;;;Felt Crafter
no_felt_crafter_5                       ;        ;;;;Felt Crafter
no_felt_crafter_6                       ;        ;;;;Felt Crafter
no_felt_crafter_7                       ;        ;;;;Felt Crafter
no_felt_crafter_8                       ;        ;;;;Felt Crafter
no_felt_crafter_desc                    ;        ;;;;Turning the wool into felt for use in clothes or the construcion of tents.
no_composite_bow_crafter_1              ;        ;;;;Composite Bow
